0,BEPreN1,BEPreN2,BEPreN3,BEPreN4,BEPreN5,BEPreN6,BEPreN7,BJPreN1,BJPreN2,BJPreN3,BMPre,BMPreN1,BMPreN2,BMPreN3,BMPreN4,BSPre,BSPreN1,CTPre,CTPreN1,DCPre,DJPre,DJPreN1,FHPre,FHPreN1,FJPre,FJPreN1,GDPre,GDPreN1,HAPre,HAPreN2,HAPreN3,HAPreN4,HDPre,HDPreN1,HDPreN2,HDPreN3,HDPreN4,HDPreN5,HDPreN6,HGPre,HGPreN1,HGPreN2,HWPre,HWPreN1,HWPreN2,HWPreN3,HWPreN4,HWPreN5,HWPreN6,KEPre,KEPreN1,KEPreN2,LDPre,LDPreN1,LDPreN2,LDPreN3,LDPreN4,LKPre,LKPreN1,LKPreN2,LKPreN3,LKPreN4,LKPreN5,LLPre,LLPreN1,LLPreN2,LLPreN3,LLPreN4,LLPreN5,LLPreN6,LTPre,LTPreN1,LTPreN2,MBPre,MBPreN1,MCPre,MCPreN1,MCPreN2,MCPreN3,MKPre,MKPreN1,MKPreN2,MKPreN3,MKPreN4,MKPreN5,MSPre,MSPreN1,NJPre,NJPreN1,NJPreN2,NJPreN3,NJPreN4,NJPreN5,NJPreN6,OWPre,OWPreN1,OWPreN2,OWPreN3,OWPreN4,OWPreN5,OWPreN6,OWPreN7,RSPre,RSPreN1,RSPreN2,RSPreN3,RSPreN4,RSPreN5,RSPreN7,SBPreN2,SBPreN1,SBPreN3,SEPre,SEPreN1,SEPreN2,SEPreN3,SEPreN4,SJPre,SJPreN1,SJPreN3,SJPreN4,SLPre,SLPreN1,SLPreN2,SLPreN3,SLPreN4,TBPre,TBPreN1,TCPre,TCPreN1,THPre,THPreN1,THPreN2,WEPre,WEPreN1,WEPreN2,WEPreN3,WMPre,WMPreN1,WMPreN2,WMPreN3,WMPreN4,WMPreN5,WMPreN6
original_firstorder_Median,-444,-428,-490,-554,-485,-503,-503,14,-3,42,-920.0,-932.0,-922.0,-908.0,-909.5,-415.0,-569.0,17.0,-154.5,-267.0,-76.0,-86.0,44.0,-833.0,-5.5,42.0,5.0,36.0,43.0,59.0,48.0,53.0,-573,-923.5,-603,-621,-631.5,-637,-651,-602.5,-537.5,-549.0,-36.0,-70.0,-119.0,-97.0,21.0,7.0,5.0,-24.0,-13.5,-66.0,-418.0,-892.0,-285.0,-819.0,-847.0,55.0,71.0,51.0,42.0,34.0,28.0,49.5,11.0,46.0,-10.0,40.0,30.0,30.0,-15.0,-124.5,-81.5,47.5,27,-503.0,-499.0,-439.5,-356.0,-27,-93,-99,-107,-103,-104,-482.0,-535.0,63.0,30.0,-131.0,-140.5,-180.5,-206.0,-250.0,44.0,-33.0,-23.0,32.0,-65.0,-62.0,-56.0,15.0,-42.0,-129.0,-233.5,-490.0,-608.0,-581.0,-609.0,99.0,139.0,65.0,24.0,-378.0,-375.0,-389.0,-353.0,-244.0,-92.0,-273.0,-271.0,21.0,-266.5,-243.0,-296.0,-383.0,-188.5,-388.5,51.0,53.0,-40.0,-63.0,-79.0,-611.0,-536.0,-192.0,-142.0,-674.0,-736.0,-747.0,-765.0,-763.0,-755.0,-750.0
original_firstorder_Minimum,-713,-599,-650,-700,-599,-599,-600,-453,-764,-183,-1024.0,-1010.0,-991.0,-1000.0,-1001.0,-730.0,-700.0,-268.0,-322.0,-650.0,-1024.0,-1024.0,-500.0,-862.0,-305.0,-256.0,-846.0,-922.0,-824.0,-684.0,-490.0,-332.0,-944,-1013,-750,-750,-750,-750,-750,-758.0,-700.0,-726.0,-870.0,-960.0,-870.0,-840.0,-905.0,-845.0,-725.0,-450.0,-450.0,-692.0,-700.0,-959.0,-500.0,-905.0,-932.0,-976.0,-1018.0,-1024.0,-954.0,-1004.0,-1009.0,-420.0,-249.0,-300.0,-300.0,-300.0,-300.0,-300.0,-683.0,-500.0,-500.0,-826,-270,-650.0,-650.0,-650.0,-650.0,-419,-249,-300,-250,-250,-250,-699.0,-698.0,-779.0,-1024.0,-575.0,-580.0,-571.0,-550.0,-736.0,-450.0,-450.0,-450.0,-500.0,-500.0,-500.0,-500.0,-880.0,-450.0,-349.0,-318.0,-573.0,-649.0,-648.0,-649.0,-305.0,-530.0,-313.0,-250.0,-600.0,-714.0,-600.0,-669.0,-739.0,-616.0,-600.0,-929.0,-450.0,-750.0,-699.0,-700.0,-700.0,-588.0,-649.0,-1014.0,-909.0,-400.0,-398.0,-450.0,-739.0,-673.0,-500.0,-450.0,-996.0,-945.0,-951.0,-926.0,-970.0,-944.0,-936.0
original_firstorder_Range,809,732,871,877,432,512,625,1715,2789,554,1432.0,1289.0,712.0,1216.0,1342.0,796.0,706.0,421.0,358.0,968.0,1895.0,1893.0,661.0,947.0,545.0,401.0,991.0,1138.0,973.0,870.0,677.0,502.0,1205,1556,461,1045,790,970,903,865.0,737.0,833.0,1077.0,1352.0,1099.0,1050.0,1115.0,1053.0,943.0,956.0,764.0,1162.0,758.0,296.0,752.0,1017.0,1010.0,1813.0,1909.0,1940.0,1837.0,1855.0,1746.0,1041.0,444.0,666.0,719.0,567.0,555.0,638.0,811.0,620.0,680.0,1066,432,702.0,661.0,663.0,745.0,587,449,499,367,403,483,702.0,629.0,1747.0,2300.0,783.0,1205.0,756.0,752.0,904.0,922.0,1275.0,1427.0,1402.0,1374.0,1472.0,1379.0,1930.0,739.0,416.0,197.0,293.0,165.0,324.0,312.0,1191.0,2574.0,1145.0,413.0,776.0,922.0,740.0,1070.0,1561.0,1372.0,1435.0,1634.0,1405.0,1656.0,1667.0,977.0,1051.0,672.0,765.0,1358.0,1125.0,1278.0,1210.0,1337.0,839.0,779.0,539.0,1216.0,1079.0,982.0,1009.0,1003.0,1071.0,1002.0,1133.0
original_firstorder_RobustMeanAbsoluteDeviation,115.1772934,94.92923469,90.49717768,90.17049524,57.80971876,58.92302037,73.586,64.07433092,63.29726551,28.67088418,34.41337371150067,38.0137217498506,20.51906965525425,66.40764477246923,103.0054245762242,177.79036512564207,104.03581685744017,59.96004735709474,68.80250000000001,182.51229674338995,116.60961424424957,122.52747649365902,126.61356816367011,85.4455782312925,63.339417894358604,55.47546000059708,95.03976629194388,71.769142689186,41.910693927136364,42.48034646015479,54.67128742663117,54.37915470163426,97.90260021,157.9546574,73.70821386,100.90272,79.71162928,82.85401491,69.5095082,103.54101437600183,110.08818342151677,103.58989390603105,164.06240381650568,155.68749037436444,180.38374693738456,186.16638337664872,131.06708048427498,140.55770263071486,144.21169910486248,103.84356627023544,116.96177551903114,117.68440618833824,163.27882653822806,18.634646602592184,125.83687767375534,70.88189167418797,53.58669554392011,38.42927449085053,68.565873807708,51.330547580826455,77.78568711587087,66.06204285465239,73.28374697335829,90.4976983455424,61.84955784319602,80.045008720928,113.59810620767746,81.37971363125097,85.84347712836178,93.69036492335664,130.99696609161214,129.46513429752065,122.65642406034824,84.28558811,74.48482679,118.71374485596708,111.24854284814114,134.88767294020192,171.9432318805292,62.10613171,47.99673206,60.57012468,39.10535731,38.06747861,46.77466282,141.7812742611666,113.92125000000001,23.16091433408061,173.9874873617716,151.25909234099674,166.3451237121384,156.00866999816233,158.6532559283455,156.1039871468602,36.3032251667007,40.89578746748804,44.334116764260926,45.678106725447755,54.97885504546002,55.57480548545877,51.498750001382135,108.47657696779952,120.56630655110033,88.19587929240375,39.0,66.93877551020408,23.2,43.34777176176592,27.016296296296293,69.88785514205684,81.04585478235828,91.73747007564877,62.50681337614535,123.2742298768819,126.57855772857498,110.12434794993679,133.46401078833512,164.98668503628042,89.50745676746932,152.908406723178,156.8858976800554,57.62881474496732,208.47741923227923,170.47550383316698,183.7173484706324,177.32236833531,101.6439350249904,149.80235938345052,367.5127417918263,47.85167749052039,50.91162969669534,46.22226192340826,38.64884151665178,89.93982229838763,114.40524102641038,93.1937653747614,69.63216473092292,118.73589521622945,84.82016296414548,83.004472686867,73.21083476226582,78.25481333878778,80.00152155943792,86.06487089212463
original_firstorder_RootMeanSquared,443.9909559,420.8469781,481.6335277,535.7970164,480.1203332,481.6625205,484.0065263,137.6843976,155.5246217,80.17382674,884.1574296093052,888.1027012400034,904.9418000360653,844.8143802633875,828.0061319932805,439.43130379588376,538.7515883056019,100.29254340326145,184.71297901172136,365.43272670628346,263.43265666604594,274.81895911296897,200.4315927099109,755.6676293435731,108.61589265174793,96.05625458819436,171.70842945706872,153.19378796231237,101.88546136468915,106.66389545890411,110.46457442679795,109.64821117540683,565.9489623,830.6796149,600.3796565,593.6366936,598.6067351,604.6640888,620.100911,575.967620017615,521.0807172828895,526.728522008668,267.1513131645271,273.21640891613333,310.23835108036286,307.3746791323326,232.56349587372404,243.354875042249,247.13289370011913,184.92268917820184,189.8744772452173,213.09940779296656,444.33671517858636,887.0959476900812,311.32243290952295,761.553806454587,798.8174748334892,129.35539425000846,168.5410536727608,130.38947308396075,158.19702716396705,163.62962244605512,181.8202031648407,162.95579434033914,104.17514153558955,137.0997567748514,174.00570612805936,131.36604314671752,138.92284289656808,151.26120615077696,227.16429906199707,243.5286617441756,229.96953732013745,145.7800606,115.6979583,475.406600243997,474.69784153386894,442.3941507745084,391.1464131840692,105.6683369,122.883244,144.6593194,123.3103653,121.2455636,125.5709383,479.7605295501973,530.0151485498388,97.36073468343763,281.2855545954274,269.11553325012954,278.09793492913747,284.5993991520101,296.67578122213325,328.94259878888465,93.48886117109224,152.40718880510263,156.83765138380585,128.17610643294245,179.87283693492597,184.96893714245147,172.6690794049049,279.67251151883875,199.5769986790258,179.23983241950768,239.73075174731616,460.06678259188027,599.929936385432,564.4306140109578,590.5205108073812,166.1767086086307,274.69327697738316,180.93515000349527,100.2248796545388,393.9320644839303,392.5578143396129,404.65679968352225,381.727215356099,331.2116267386959,175.85703257598982,349.88932623109565,351.3050782874372,147.6375929379131,449.70474440776934,398.93464711698067,394.8488124579502,436.6627890081176,251.1084100418582,414.36431121346277,504.0013196450693,149.08068634924575,123.69918545095061,133.77692665012827,156.25322747055904,565.3242728538992,496.38989105271605,267.03525307153495,238.36544815175472,640.2209600324002,700.8638411290906,709.4412541322246,723.8283417344951,719.2351892595664,712.172575308043,705.7901750249182
original_firstorder_Skewness,0.661357108,0.883828361,1.322386303,1.300578054,0.968633691,1.314588898,1.13158249,2.197404899,3.600414695,0.149296485,3.7279798231615198,3.3790303753354087,3.8433160585269195,2.64260215374193,2.0955068606102496,0.32042871138725904,1.0209369561376311,-0.823106889856013,0.08214763272486751,0.09199914429625028,-0.8933981597857971,-0.8712117728087432,-0.9466174497889918,1.9805279737701196,-0.5736988448893763,-1.0150780041889969,-1.0783715792245732,-1.565347525676945,-1.8727739724566064,-1.770180679049518,-1.2952036418132742,-1.336360535223564,1.02326881,1.812629007,0.567659917,1.671275459,1.582535503,1.991914248,2.109173093,1.2697907376950273,0.8878937653134573,1.097930040722673,-0.6980591045542155,-0.6129773890203074,-0.49860425254875795,-0.506624273964665,-1.1201185429109466,-0.9895327567322783,-0.9365111059339752,-0.6991143332136666,-0.6668048920720335,-0.24076430822550474,0.3217555801841533,1.9940654635722557,0.4572353684840385,2.283429901341756,2.681808155871049,-1.118492264584593,-2.251065304075338,-2.2296396074718166,-0.7259354545622979,-2.2881668691761194,-2.1737204818801876,0.018154937973069517,-0.5518693092961569,-0.6506037083794011,0.14823768672391374,-0.6854288638025736,-0.557742639830585,-0.33355477854293986,-0.8975563571525543,-0.35824819085410065,-0.43830046060558064,-1.114918189,-0.69273547,0.8989620145237819,0.7665190704928578,0.4933510066539041,0.12753987094842625,-0.537368277,0.374458082,-0.000988817,0.358918364,0.399698401,0.651214713,0.5413305728538161,0.743462403111648,-1.9101054947716796,-0.1769684907429555,-0.306638701719277,-0.16187055726763966,-0.06606110189180521,-0.011799082291706158,-0.008086965253505975,-2.3032135849602247,1.2305187099630606,1.3402972381327176,-1.3211257828904364,0.33000390952637276,0.6898919460713275,0.23370773517444457,0.0976123933536036,-0.49703623619589266,-0.10500306579661464,0.2009961795385728,0.3872753557439067,0.9986468577206349,1.120344691250694,1.7706883086724767,0.5574996269634916,2.3745062472481826,0.23888108051347803,-0.8377042824232125,0.625616014275496,0.5396566747034309,0.6900097414866877,0.47154528963263254,0.2740005666082037,0.8816522418325126,0.6111038489223134,0.298261616168293,-0.6246024746192409,0.7839545816524222,0.9257598166527297,-0.12693610435530994,0.3042756579665869,-0.15683358015211152,0.4380816647374289,-0.5085464581485616,-1.9312177382156377,1.2452454975800313,1.782967023282479,2.0398057011488833,1.5494638917443349,1.0427148626518197,-0.41296270473688024,1.8483634546240089,1.0360424294706634,1.4512292044497423,1.592715599676036,1.9520650194954596,1.9308471358733081,1.8132970621094628,1.9241080518113198
original_firstorder_TotalEnergy,95212809,62343487,91164546,115405534,30197535,39671792,29517052,68377875,164768029,25261421,2345203081.0,2262067338.0,732933097.0,378980720.0,341425889.0,176300182.0,112328017.0,4908594.0,1774182.0,99621644.0,1856363453.0,2030199898.0,40936107.0,30264779.0,18663506.0,7298402.0,176283549.0,196922813.0,468208713.0,233220948.0,85953862.0,255663358.0,483330026,365715170,69928412,110302616,138315389,153925456,145735028,287949191.0,85801936.0,129843294.0,873281168.0,682723347.0,1174031085.0,1017729871.0,1470267833.0,1082333874.0,760379606.0,49208621.0,24443471.0,21207104.0,77986871.0,192800109.0,30821087.0,924462935.0,1477223164.0,474643116.0,471399010.0,291166228.0,323064499.0,377763584.0,649072283.0,64846311.0,15236854.0,46483357.0,76573026.0,30079016.0,29663418.0,41412714.0,52790502.0,32618415.0,39981807.0,38975849,19838078,152557719.0,154807234.0,124864629.0,106331884.0,19015353,11597024,18582571,10598196,19875058,13544764,40279779.0,14607635.0,557599323.0,641992364.0,324600649.0,422886707.0,279925003.0,277868151.0,306106947.0,93904356.0,141365311.0,162002750.0,147812741.0,134884816.0,137606728.0,141708846.0,514431326.0,36883486.0,6232622.0,1034475.0,1904953.0,5038823.0,19433497.0,19876725.0,49181778.0,202147686.0,36174969.0,11370970.0,141216049.0,136071746.0,193057861.0,175441663.0,361574963.0,26441470.0,236642771.0,234365575.0,82152361.0,141564050.0,86417827.0,57061444.0,65782665.0,16142191.0,74173442.0,3760980591.0,299571463.0,35866689.0,40284495.0,47047842.0,1474914927.0,1120886901.0,83786696.0,176590614.0,1249732894.0,1281567213.0,1299035091.0,1413032382.0,1177373110.0,1116831889.0,853313428.0
original_firstorder_Uniformity,0.045844425,0.055543001,0.060660801,0.063142001,0.091544782,0.090318389,0.103552532,0.067509968,0.068823919,0.129685527,0.15260733333333337,0.15406038643114325,0.21059392653163136,0.12853196009377185,0.11824002838663891,0.03841193710418694,0.06681623032803852,0.09028151034668098,0.09245562130177516,0.033724097779758364,0.048900539086383095,0.04587623045764238,0.10108719414538873,0.2495550017799929,0.07496631670132226,0.10742375108082233,0.09467050605087926,0.11426165116869276,0.14387878438775245,0.14050324685929325,0.10536693827812589,0.11711238976053141,0.047930223,0.092039872,0.072908917,0.076013841,0.071290504,0.077403084,0.089410405,0.0599211068402387,0.05904502483576349,0.05865110672802981,0.05743031965547137,0.05780728679239887,0.051705274190804985,0.04990541554764598,0.08619172958524575,0.08027382211359865,0.0928267737617135,0.06951346898012817,0.06063730736766996,0.05244189298864225,0.03871815414196443,0.20906289046230733,0.048811360310114314,0.10672786437219874,0.1394908778787978,0.09650249213440916,0.06381154057354729,0.08308885885788785,0.05122173645714799,0.06456509807522541,0.056938635893943816,0.04849242809930771,0.07259579873539988,0.06092470742245119,0.040373580268802806,0.0641829674241594,0.05653604496164654,0.04754616769939868,0.07652630744107425,0.051352066115702484,0.05216119369558523,0.075540886,0.076920345,0.058660082304526746,0.058493248497253,0.04749363705152269,0.041068267688007865,0.081213113,0.085944282,0.069627059,0.101609892,0.103097318,0.087267459,0.05044897959183674,0.07914201183431953,0.17414196845135974,0.02726005299512754,0.04112368956215561,0.0363195133058524,0.0369923281571502,0.03840097107864439,0.03472880549267478,0.14837350213373,0.08937813132805948,0.08340682353655053,0.11288130338828689,0.07374957574729608,0.07446748007787105,0.0772706079662046,0.055080863461204096,0.0678129766897266,0.06913593368051865,0.12345679012345678,0.16049382716049382,0.22448979591836735,0.14377855415210966,0.1997537703908895,0.06443175057953106,0.04610381910873855,0.05078601994226163,0.11738503414950868,0.04443183190435938,0.043467331205134345,0.0479460677778569,0.04132956589883114,0.03630117264822321,0.056245682432201356,0.035934536405700636,0.036762509910013334,0.12994678558327377,0.04000816326530612,0.03574371966667686,0.04141658455015079,0.040924175593362734,0.0478515625,0.04042352537722908,0.04325929324408918,0.10382988618098665,0.08957733928176217,0.09578585044684222,0.10447579516924033,0.08755100483725758,0.0737453935194123,0.0605167949298325,0.07266878019773773,0.05378436235700247,0.07185596457467083,0.07591719118086586,0.09056974138309104,0.08794720488261402,0.08450001278665834,0.08039513776215602
original_firstorder_Variance,33947.09749,26543.928,30760.39846,30810.78842,10325.34491,12536.67002,14509.71252,18673.528,24174.11282,4961.225356,26163.716127888885,39849.80171040423,5176.576179270309,55486.229244469985,99610.05319672261,58110.83309240147,30261.324693361108,9887.027210427306,11503.352071005918,62776.519848485936,51581.919959557694,54835.611433747246,36195.6582190587,59214.80882876469,10892.474916131383,9177.998542388215,24209.245323733136,22526.320044228505,10363.494703981734,10946.648894101154,12143.600881584434,11917.85874508576,31791.84779,137828.2085,13850.41269,40526.88099,26264.46794,36458.89795,33861.17465,38911.83551758371,32144.068578753402,33921.77518445467,53548.05418114127,51214.41195360164,58360.41516957549,62563.59642273555,45543.31874834013,47017.995100034925,46628.9441641264,26197.77739734132,29818.53920736854,32101.016942624345,53486.914404742834,2022.7775760099958,33944.33425299633,42183.04857968007,27645.58066884671,14184.130885775772,27081.872434981113,16030.869912239581,23911.399595532424,26769.617995421275,33049.321240857535,24091.188170468882,10843.553885520412,18329.150727901775,30275.754114275198,17246.641014677512,19151.30941440562,22635.591680351637,39452.81286041762,32212.45054214876,33224.08744681,21202.81843,13312.90466,36672.996336899865,30303.310925081947,38027.660137479,51902.62782257647,9311.642919,7528.119459,10393.0412,5147.975052,5247.527176,7245.267288,44675.05906938776,32394.63424556213,7679.504932110397,78744.04320907955,43226.48676599402,50913.24769380431,45388.49462681314,45385.45357441603,46719.39424715564,8577.20568438621,22607.355178712958,24284.878206068704,16402.637018855366,27069.864678361067,29835.227674691243,25402.83415574754,72737.51785527814,29202.83802695353,15520.476883834626,3362.904320987654,8661.135802469136,2055.59693877551,6247.523783929051,4227.8547245306245,19668.392509870075,50744.65030226243,29303.992747077253,9562.735238297395,38104.94499335829,37572.57565773021,32010.143941078,40931.718559259825,53590.369913572074,22651.718978147124,53834.642955458985,51596.62075297523,20845.96532816026,117951.97265306121,90769.97371535936,58612.725521813125,61122.386859903396,25293.53160095215,47640.54987568588,200474.41465076743,22021.156203310788,14261.233352856469,15824.054955584183,20125.53486911609,34698.1338811098,35650.07609140711,18598.70070149389,31754.959061516012,41469.313349327334,26405.503223576263,29224.224637738807,28581.859291878573,32207.81656067284,32514.458937296702,41839.12682419969
original_glcm_Autocorrelation,266.8402459,123.5437343,116.1635086,111.210482,56.07114782,50.00392085,51.3472593,439.9430956,1035.26317,111.6389841,78.46041379124664,93.94373532786919,23.29973328134981,134.34675762251157,261.73096144152964,398.6677973587774,129.08374119007107,143.5637257918584,82.18726135855096,379.8204674255158,1470.1122631637963,1444.3597249707855,414.4447308143084,62.29151193633952,176.65100857794076,160.23276538660596,1103.180974174873,1410.782175743528,1190.2471147777615,915.4778239509517,481.5053111577491,259.22319163357645,359.0539487,306.6401744,66.40573055,115.886229,87.34785461,105.3991186,97.68546851,170.34682791818267,134.32076255707167,170.58223235387453,1078.914445469143,1301.7009818225658,943.8870480506458,929.2778463019679,1300.487655473548,1056.411332578975,746.2853428943721,285.2743794317366,304.3653945591113,667.6548690309919,292.9924391989061,19.149416855437263,175.52447191370817,134.3305296421386,95.3390116090921,1856.1088916237916,1951.7869380623524,1902.4172692122013,1758.479120066792,1833.7763994357556,1826.7894136536727,432.2595635794857,129.7457396308726,216.10366906425347,202.81713747694306,196.07941606818662,204.72160965735597,214.5999351772021,690.004679824092,259.7514905353504,289.5075567566771,1264.365024,153.0885313,112.98086733820978,108.63542844759262,149.76659788771482,257.2646797180418,284.884127,66.20443044,80.94393534,47.35322903,49.76058149,54.46270309,234.3835780897104,137.45942666824456,1198.7399600879123,1901.9792566835467,385.30684096325604,458.9815908677219,369.0487185720294,311.56045703403936,564.3719662624665,386.804433235601,339.7969999165218,349.544103063351,449.4394736383134,349.3385610298409,362.75424322609587,358.0685868137079,1704.3269238479845,272.1120109173647,128.9927459566034,21.9008547008547,33.486111111111114,6.0196969696969695,20.318507636154695,13.013256316707732,332.8222150685093,875.534275826819,297.5695600431343,120.9731265376486,178.06623300595643,327.06141505508526,153.3409537032168,291.4505128950845,588.0367081986512,545.7809003565616,298.643223500604,949.8798231794515,341.8616971605622,468.4680330962678,400.0536123742129,338.133534041244,278.46418311841546,349.1279458975378,248.6524663915938,1331.132909323502,1523.5866008117187,254.16291415129706,234.76667671959643,270.88533833571773,155.9166128404142,160.8898690825989,156.2312096623802,201.6315971582242,366.48297689094363,184.55519958611256,202.85057929913805,161.9968042844545,200.1937643790099,182.2041519272213,215.36132879101982
original_glcm_ClusterProminence,66045.75621,40410.41354,70902.99612,80451.12518,6314.071551,8304.067199,8636.489845,129086.5605,429326.5602,3190.01781,361252.20400831563,669337.3279006651,9156.133229222927,819480.3382964536,1601078.0289992173,143591.0680335589,70695.55805992833,3861.168442506576,3232.688235488383,140940.99797139617,304574.4940652601,373931.9571725233,58163.28788834743,174714.11844159092,4272.92942655737,3163.4303897292125,33568.13213745154,42455.7059664932,14166.573930335519,9521.116300787571,7715.859559304954,8455.41334541042,91049.09556,2565051.581,6977.450757,204190.0773,82210.05859,239882.4135,215820.8475,121830.3367095464,51603.97995394356,68101.72006269231,136689.996797394,121263.99598518627,142383.6795952247,169534.502453954,126408.41622681313,126855.25907702085,108839.33795299708,32042.64203093715,35141.281101136105,46366.045586167944,118372.68079902246,677.4692755170989,49102.19861344839,482331.40348547685,288724.70549684594,55646.14445520751,301033.57386347436,109273.85924826599,93357.04632239019,329352.4391693016,414688.9701413726,28474.05152065779,4881.568035355188,14483.5812626929,41349.05389004643,11062.341882588446,14217.991132777473,20706.742091528136,68140.0178545348,34307.517530158824,42117.66845655037,27689.09354,6492.636804,63213.82697422039,40079.13023172207,52829.79120250745,84478.22505382585,4318.242343,3178.28463,3853.276541,1371.609192,1541.346156,3657.523616,84213.37593905936,39588.33403095303,10922.731210676215,217097.83163703827,70782.07725421192,98039.58931118419,81790.30073858329,79497.68781081027,88849.63782036476,8783.147961032204,98526.62760829905,117191.30047022123,33263.546490724635,65749.68559723081,103235.87513956934,65944.73025095194,745752.6442967858,29170.02358189716,7549.489520554823,280.71279727564104,363.529899691358,35.78153954124579,1440.2112674143,1178.8864460099805,52203.950026285565,861288.9478697673,54988.10530445298,3333.432806926916,67037.02309104739,60730.119152012965,55030.08885632299,75412.55690509356,151552.4626776387,56125.06342624268,173052.67139216114,129813.34307967885,41421.63911667016,776065.2515033339,520363.5504432845,75816.95667454843,118486.40124498798,26208.879237885696,111692.18225427765,2246697.4962096377,53325.7354414252,30191.584776516098,42486.9434265067,78066.10178974822,172489.0875261941,104328.02000636124,11094.875187829677,307240.0584702595,135643.43195591235,80796.85269273244,113593.62195640206,148055.08432718492,178191.1218706962,165604.76725896786,308227.0808378275
original_glcm_ClusterShade,827.7178157,843.0663015,1582.350184,1826.785285,184.8887672,283.0672906,228.0183687,1978.918573,4563.158208,74.39343404,6151.452817074136,10412.412696619123,349.9239784716358,13284.247860316156,23609.318419667372,296.58776584047826,1453.253798552795,-183.85898880657928,-36.954597192167995,-411.47672795736503,-3919.531592443084,-4906.065673711752,-1814.7454302160418,3535.7150152997324,-145.45448774837467,-170.6625946305662,-1151.2106255005936,-1317.3467692837926,-515.6276225930517,-411.8536880599258,-366.74626189114923,-413.81854456941215,1592.9882,32749.80833,102.600078,3985.293919,1983.926816,4862.995256,4868.702666,2505.6933189103597,796.0524592454925,1370.8601119463663,-3086.6244043525808,-2485.7639753793114,-2883.613710213123,-3312.3522591505834,-3308.1469497232442,-3310.456281950722,-3005.0834099332515,-956.1843195014507,-1040.1378460465758,-673.8515716143534,278.87280661877423,50.93548638007086,560.019984757059,8833.821629575968,5588.933436324087,-413.5361030946632,-4059.516067153045,-1631.899060976682,-767.7692181527914,-4469.4328883091885,-5840.258454705894,171.67722351508957,-107.12760404027159,-339.01378495070486,280.81663035957274,-349.58569431243126,-302.72126100815143,-164.13115633836625,-1939.6041377031333,-682.7680140393051,-852.6038980315091,-831.9195528,-247.978474,1360.7173576183088,815.8001247174686,570.2447224003262,-530.6186530985173,-171.9070679,95.55321809,27.25467319,62.20542892,61.09539293,143.5483546,373.6025409846089,315.9409518351853,-280.4450323980194,-1918.459374784143,-1249.0216134910195,-1363.61987907606,-769.9504162625684,-846.8485892479221,-668.9674334864229,-352.87391593072255,1699.6693521688526,1764.6323487995724,-611.6933895534008,529.0040908488077,1254.1447342418626,547.3016422536375,2374.2104167354614,-800.4760574323562,-187.2801947615634,5.770249999999977,-2.0262345679012306,1.610674242424241,66.94540138839032,82.71735215346884,650.5591776592998,8493.384695351504,251.67305690257115,-195.05376035872632,867.4417050365101,621.8236738721412,883.7442567892195,665.3611910854677,-100.13343641407701,694.9297902534056,950.5203927759486,-461.1568834750002,-490.3946984908399,5043.434395149934,5080.288426776248,-583.4582385170233,796.3436866482303,-346.5672939400553,870.2785694908772,-21048.65067573904,-1424.454281773772,387.91123858078157,729.3192588070301,1326.836813211756,3938.3620489253203,2012.4560385593795,-193.8833050422903,4901.522891056734,2392.0315226942134,1898.1947086395546,2645.698272795116,3372.4021536784876,3874.7789232562145,3724.50627657419,6109.878024506734
