0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9
original_shape_Maximum2DDiameterRow,28.071337695236398,15.524174696260024,55.326304774492215,37.36308338453881,28.231188426986208,82.29823813423954,55.00909015790027,30.066592756745816,64.28063471995279,69.3757882838098,37.36308338453881,43.289721643826724,117.06835610018618,111.80339887498948,47.095647357266465,61.5223536610881,34.785054261852174,53.9351462406472,50.00999900019995,33.24154027718932,118.00423721205946,16.76305461424021,83.00602387778854,14.142135623730951,110.00454536063498,61.814237842102365,49.47726750741192,17.26267650163207,74.02702209328699,66.09841147864296,81.02468759581859
original_shape_Maximum2DDiameterSlice,30.083217912982647,19.6468827043885,50.0,40.496913462633174,53.23532661682466,102.06860437960343,49.678969393496885,31.76476034853718,60.00833275470999,70.03570517957252,79.05694150420949,45.5411901469428,120.33702672078948,110.80162453682708,56.61271941887264,65.79513659838392,62.0966987850401,54.405882034941776,48.041648597857254,57.42821606144492,126.24183141890805,19.6468827043885,86.97700845625813,18.788294228055936,146.1642911247477,84.581321815162,45.09988913511872,18.788294228055936,73.00684899377592,65.45991139621256,79.1012010022604
original_shape_Maximum3DDiameter,30.083217912982647,21.18962010041709,55.47071299343465,42.07136793592526,53.376024580330075,113.7233485261492,59.715994507334464,32.341923257592455,64.41273166075166,77.56932383358772,80.05623023850174,45.9782557302906,123.13001258832064,116.081867662439,66.47555941848101,67.1863081289633,62.10475022089695,56.04462507680822,58.172158288995945,61.326992425847855,127.04329970525797,21.748563170931547,93.92017887546851,18.788294228055936,146.1642911247477,84.581321815162,50.15974481593781,19.519221295943137,78.8098978555359,68.7386354243376,81.93900170248598
original_shape_MeshVolume,3723.0416666666665,829.0833333333334,9437.125,10900.5,7157.625,113716.66666666667,14920.041666666666,4355.333333333333,31900.166666666668,28228.833333333332,17903.625,14963.666666666666,145302.54166666666,203003.875,32585.0,36295.041666666664,8229.916666666666,16250.666666666666,14393.75,15229.416666666666,247600.125,1096.0416666666667,115270.29166666667,398.5416666666667,284682.25,38793.458333333336,13301.041666666666,1243.4166666666667,41397.791666666664,46342.166666666664,52205.75
original_shape_MinorAxisLength,22.849286097959602,13.608672933121154,30.48597132563085,29.170643535552376,21.830992754874323,59.05974091469428,28.289821356592796,20.504926233178175,40.8731641041409,52.778299522111475,27.148558973884075,29.003748711994422,77.60856997888975,87.61761233355249,36.194609687195076,42.52722345039679,23.304267786812897,32.27206880717326,28.306544532979814,26.656773517039078,78.21094435962488,12.635332614696821,71.4162749041315,12.473738379343839,82.35789665525276,47.14518010657284,27.82569185268333,13.552446497833506,46.83475814298825,45.77612536455061,54.95636390494772
original_shape_Sphericity,0.6764482700545266,0.6077422015232691,0.4330564721481624,0.6542839679351298,0.5635480188605476,0.5417166131372462,0.5099112963015868,0.5748286650383886,0.6359998217998215,0.37279285760232217,0.4755832739263662,0.6389306616671289,0.4551106967174106,0.6076678511341429,0.5178348492661342,0.5829643480148544,0.5227816309283562,0.5585989764276066,0.5288180021571401,0.5779046133655661,0.5136367209613463,0.7036121438169373,0.5038125488870034,0.5676187015906923,0.5234489646535525,0.4058693623448287,0.5901858196083308,0.68966677838758,0.34990905581769255,0.5965864895749297,0.45454608180579215
original_shape_SurfaceArea,1717.3077578129594,702.2582549304226,4986.923765076123,3633.69768190884,3187.125447442965,20953.73194783414,5747.815889134619,2243.6751275833903,7648.138874777286,12026.663538208435,6959.075273120101,4596.095858282306,29368.553426300292,27488.692470654405,9527.332754778237,9093.693834399579,3770.7473138029504,5554.326991016644,5411.203459854074,5141.424652790107,37124.61564882451,730.6378628695844,22734.918684680983,461.3989306667081,39980.66735931031,13654.323467995697,4599.943068149389,810.8165556274936,16539.170533933007,10458.312155561622,14861.12768293789
original_shape_SurfaceVolumeRatio,0.46126471620998766,0.8470297576806786,0.5284367606740531,0.3333514684563864,0.4452769525426332,0.1842626288831963,0.38524127596613855,0.5151557770358313,0.23975231711779832,0.4260418202975127,0.3886964384654002,0.3071503770209378,0.20212002549600017,0.13540969338961834,0.29238400352242555,0.2505492049827627,0.4581756373154387,0.3417907157255073,0.37594118696337464,0.33759826560155665,0.14993779041438088,0.6666150431047339,0.19723137988081765,1.1577181741767897,0.1404396212244013,0.3519748961453947,0.3458332951228298,0.6520875723832131,0.3995181836535083,0.22567594283596917,0.284664575893228
original_shape_VoxelVolume,3763.0,848.0,9558.0,10982.0,7219.0,114371.0,15145.0,4411.0,32176.0,28550.0,18067.0,15069.0,145715.0,203656.0,32744.0,36626.0,8319.0,16413.0,14487.0,15336.0,248131.0,1113.0,115753.0,415.0,285780.0,39125.0,13355.0,1266.0,41713.0,46697.0,52649.0
original_firstorder_10Percentile,-558.0,-511.3,-689.0,-409.0,-464.19999999999993,-264.0,-516.5999999999999,-832.0,-304.0,-456.0,-144.0,-357.1999999999998,-278.0,-93.0,-787.0,-219.0,-504.0,-359.79999999999995,-650.0,-52.0,-87.0,-492.8,-173.0,-745.5999999999999,-151.0,-263.0,-437.0,-541.5,-492.0,-214.0,-474.0
original_firstorder_90Percentile,163.80000000000018,115.30000000000007,140.3000000000011,151.0,109.0,141.0,151.0,-239.0,197.0,145.0,186.0,161.20000000000073,158.0,127.0,99.0,142.0,152.0,127.0,183.0,150.0,132.0,146.80000000000007,169.0,193.0,186.0,294.0,154.0,143.0,129.0,129.0,162.0
original_firstorder_Energy,317020208.0,86245642.0,1487964727.0,650136745.0,479895042.0,4352908029.0,1197297380.0,1507906756.0,1599294169.0,2154640937.0,441923937.0,740213743.0,6477692791.0,4406451363.0,5872976840.0,1207052446.0,607027417.0,716644228.0,1773160131.0,285055883.0,6362642955.0,78032039.0,3921796638.0,61194967.0,7210023896.0,2637482520.0,849843127.0,114660725.0,3084607192.0,1482723823.0,3962105024.0
original_firstorder_Entropy,5.13810846222224,5.323262849159107,5.582824791441481,4.9348656444044705,5.002910209866875,4.613963435899654,5.05143459775396,5.200320490123628,4.973495817372605,4.858602292579776,4.511969826614816,4.901002408043878,4.682620151301845,4.024206188744178,5.459769092704835,4.483989763941039,4.99941861717606,4.659346729368502,5.323347994005509,3.941577116622491,4.031309717422715,4.886012732132521,4.554699097844944,5.357911400000529,4.547226938786185,5.287212448618844,5.0079212790728835,5.245957560382396,4.885234582562419,4.516555158868701,4.984508562320038
original_firstorder_InterquartileRange,289.0,353.0,481.0,252.0,329.0,159.0,277.0,313.0,220.0,183.0,162.0,216.0,164.0,99.0,465.0,143.0,281.0,187.0,404.0,96.0,103.0,243.0,152.0,467.5,168.0,249.0,243.0,389.75,239.0,158.0,218.0
original_firstorder_Kurtosis,3.6497993061387466,3.2594896638387447,2.492705673687436,4.95740166081248,2.8323232148858697,7.700394073087129,4.23525675872098,2.999465158766562,5.911332915837962,6.268270438783411,7.532123874171324,5.173434135456021,7.810521876028276,14.246907850676054,2.6987865049275173,8.593328963718195,3.939166054919397,5.350734863472731,3.3908261875822747,15.515068827664852,18.73163469079092,4.2215389117138065,9.384204789159606,2.7804447850620533,8.67306752174273,5.481920483364771,4.705789410256236,2.6159575466168943,4.919701034318634,8.734963343617075,5.368946044585151
original_firstorder_Maximum,444.0,485.0,495.0,384.0,430.0,1528.0,709.0,281.0,605.0,592.0,1251.0,557.0,703.0,499.0,460.0,483.0,479.0,425.0,599.0,495.0,2659.0,347.0,672.0,488.0,900.0,1422.0,618.0,382.0,518.0,507.0,719.0
original_firstorder_MeanAbsoluteDeviation,213.36248105513428,204.98642199181205,262.4249877653599,178.46088034123883,186.50088171190822,130.7597438272729,206.03133449833084,183.20327836043535,159.29207335204916,183.33641191383904,110.39249326647833,160.51001937639384,140.88215435797912,87.56733664235095,269.75605442309455,120.89607027778061,201.48416473593866,149.9725169371751,263.41901773065615,78.07144169864723,90.31272129949653,193.25102743126442,121.17248678600916,293.5953433009145,112.33243850236093,182.04584228627422,180.42563358316605,219.45081846519372,194.4269351521695,119.73067892404404,192.74449292470044
original_firstorder_Mean,-95.1198511825671,-187.86084905660377,-235.73205691567273,-67.27381169185941,-126.85856766865217,-33.831976637434316,-86.99953780125453,-537.8199954658808,-26.38547364495276,-73.106234676007,21.428626778103727,-46.161988187670055,-25.73035720413135,9.03185273205798,-264.8637918397264,-16.654616938786653,-81.72388508234162,-53.636995064887586,-123.32567129150273,35.81370631194575,8.981429164433303,-79.95058400718779,0.883156376076646,-146.82168674698795,16.0736370634754,26.5271821086262,-75.1045301385249,-144.1429699842022,-87.62357058950447,-31.053493800458273,-69.62871089669319
original_firstorder_Median,-7.0,-169.0,-192.0,6.0,-61.0,7.0,6.0,-547.0,14.0,3.0,38.0,9.0,21.0,33.0,-203.0,23.0,12.0,9.0,2.0,48.0,34.0,7.0,32.0,2.0,30.0,35.0,-8.0,-90.0,5.0,4.0,11.0
original_firstorder_Minimum,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-953.0,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,-918.0,-1024.0,-1024.0,-1024.0
original_firstorder_Range,1468.0,1509.0,1519.0,1408.0,1454.0,2552.0,1733.0,1305.0,1629.0,1616.0,2275.0,1581.0,1727.0,1523.0,1484.0,1507.0,1503.0,1449.0,1623.0,1519.0,3683.0,1300.0,1696.0,1512.0,1924.0,2446.0,1642.0,1300.0,1542.0,1531.0,1743.0
original_firstorder_RobustMeanAbsoluteDeviation,137.03688104987802,143.15776925018056,194.34169214255704,113.1372329397158,137.08455048016054,70.6767253291827,128.17892638273025,128.8003158680352,95.25121014505186,93.28814859213718,68.35654453377285,97.51364914128371,73.86223194924574,42.473123588070486,194.08372077409643,64.02019257075601,129.46900864228493,89.22184765094136,178.29217896502,40.72194524992625,44.02931231351945,117.65737213107079,65.39597627981412,207.84428073740744,70.53913969785957,106.8126688351912,110.35960153845811,161.75044835809513,115.94937978980832,67.6837363253274,109.01232256796291
original_firstorder_RootMeanSquared,290.25276401955915,318.9118475526332,394.5597729333822,243.31094001551375,257.83068986253556,195.0885525076953,281.1683143546383,584.680641272135,222.94521223638066,274.71628013448384,156.39783637747922,221.6339852076642,210.8424448104424,147.09431415906303,423.5096185676321,181.53832527877594,270.12737064162155,208.95743035655002,349.8523124195131,136.33549970347008,160.13205005981703,264.78226658372483,184.06720051367768,384.00228099222136,158.83727805963144,259.63762015916905,252.25944566975954,300.9473260372538,271.9344444009228,178.19094965948366,274.3266046567969
original_firstorder_Skewness,-1.1658195227626826,-0.45972926056913593,-0.46865295160002746,-1.3993594886929162,-0.7742829095840957,-1.8515704328487481,-1.3030344990325675,0.3757406337425053,-1.4055591625495696,-1.8436767085313321,-1.3193749031262807,-1.3611399348937705,-1.9504891436938412,-2.7808128953888063,-0.7251920349805399,-2.046078545472878,-1.2547417951101834,-1.5345889529686236,-1.10074915194656,-2.616471857325693,-3.2827515579271145,-1.3744431699511972,-2.037842713738251,-0.9445293018297161,-1.4564625189074882,-0.14714099866041855,-1.355718755675992,-0.6652107248447325,-1.534006002982858,-1.9727348395406703,-1.589260517618435
original_firstorder_TotalEnergy,317020208.0,86245642.0,1487964727.0,650136745.0,479895042.0,4352908029.0,1197297380.0,1507906756.0,1599294169.0,2154640937.0,441923937.0,740213743.0,6477692791.0,4406451363.0,5872976840.0,1207052446.0,607027417.0,716644228.0,1773160131.0,285055883.0,6362642955.0,78032039.0,3921796638.0,61194967.0,7210023896.0,2637482520.0,849843127.0,114660725.0,3084607192.0,1482723823.0,3962105024.0
original_firstorder_Uniformity,0.03834933043525116,0.02941438234247063,0.02300970526481619,0.04410248176508166,0.03795913728376931,0.05634559727251144,0.04345357483579279,0.03105912800899998,0.04156898758098484,0.049637619808551685,0.05607441295650968,0.044870222278908405,0.0543621933364753,0.08814922748821227,0.02574915540222922,0.06248652796372431,0.044294997348558886,0.05597385592004032,0.0334655593826765,0.09128322481304878,0.08555702477098041,0.04790804419548763,0.05835172370652252,0.03280011612715924,0.054414583812914565,0.0347227754085476,0.04152220257207459,0.030848114123422407,0.04975367369908654,0.05888094351867606,0.0447422552720037
original_firstorder_Variance,75198.88093200016,66413.06790116591,100107.81175954813,54674.44779168116,50383.56844404899,36914.940676351885,71486.7014193968,52601.104755474924,49008.37443965632,70124.5130224248,24001.097177961496,46990.69424559253,43792.48525179224,21555.162894151545,109207.56879158334,32678.787279644937,66290.0029768042,40786.28046162167,107187.41930578079,17304.746919596582,25561.60738652401,63717.552814124334,33879.954339757816,125901.14410799823,24970.91909294435,66708.00241129269,57994.137482285776,69792.09725310652,66270.45192878468,30787.695063333544,70406.92864139125
original_glcm_Autocorrelation,1599.3407560604257,1293.8037214418694,1160.0556043216072,1614.051225734003,1444.0544834860343,1678.5955939781238,1590.2138743555017,475.54181214850763,1726.86712773704,1597.2895655064967,1839.4513565360066,1668.7815489106883,1724.110483850023,1803.6128961475658,1130.4986871792194,1742.9804016022465,1621.7269376054974,1650.6976251050617,1520.1934140490969,1880.2822500705433,1794.2016833890652,1446.1841901117014,1785.2380202997936,1474.9202914529535,1811.9222569061662,1913.7503839783321,1586.6611331213567,1164.4264578166049,1568.4502754113128,1683.691334890998,1607.3528617887625
original_glcm_ClusterProminence,371087.99821724684,221163.54386138587,538095.7058434187,340221.088656827,155346.1856030446,180172.28045480666,333891.0057950379,183275.4942216608,178928.77556666225,435944.45543527626,48231.16253632143,182391.9158424656,253399.85285358617,74205.14982773385,1081134.6260213756,117531.26585179829,287789.90147343546,134034.89711565233,785904.5646744391,51348.10437089256,198975.55533239903,278475.5178662146,159260.91724590256,642882.1094407515,68043.95671150257,430657.00193064724,284380.2086548126,211453.00850262566,371843.75177653035,110474.16777934803,570446.5837958361
original_glcm_ClusterShade,-6620.704270791524,-1549.53667979695,-4888.715420535358,-5840.283397031177,-2866.0109029309483,-3449.323195780519,-5925.518589236061,1185.9591743120918,-3138.3430099849,-7337.571815267442,-945.068726290917,-3510.559482421985,-4456.968144870081,-1495.3757326620835,-12729.235564651435,-2445.7746225003993,-5443.102377163086,-2994.9192626530657,-11606.12807456303,-947.0318998007014,-3178.9986646721595,-5564.632765964218,-2838.895133147207,-9729.76279890086,-1097.2198859387404,402.5016177780722,-5282.289527997224,-3420.865252476332,-6701.492358811364,-2159.1603564425463,-9181.95939902588
original_glcm_ClusterTendency,274.1497596194037,259.7223809112181,445.11717051725077,235.80036402416525,221.11887079137404,135.84907743302924,253.85760799071113,242.87479996740896,154.63550809028106,235.49189634690464,76.43680442208361,170.99471714250592,159.43700612694968,63.70710429702176,579.3807264382839,106.61821265090977,239.73097539610313,145.42360059830068,435.46363764275156,53.299705024606254,89.38788083934097,231.66851361348097,118.11328940939497,420.8429814384406,78.76424464080047,263.7637956485888,231.18633556278024,262.65234704549397,248.58197109903188,105.58678617537045,291.64381059053443
original_glcm_Contrast,101.90089535050501,134.21405616600848,157.84369569801737,79.84660303566572,64.87966622923837,58.926880932776264,108.3473628872131,72.2447370315744,94.30106545344708,127.55194141209368,50.83855346064721,77.38085127604269,63.24707691942819,34.18817421419134,97.26475056432008,52.9126987852499,92.27280717391757,62.92825052885179,150.96974435552045,28.94087012833253,41.09228536921778,100.02643793742011,54.669156407137706,234.81365531489038,55.3803595400385,119.6433197409514,82.46238483663362,123.09433018940513,98.08297042425367,48.257123666872495,105.08336357196866
original_glcm_Correlation,0.45515649766699373,0.32061517212340906,0.475023019980225,0.49354941202146363,0.5454977014668645,0.39273715777875,0.39988752422190427,0.5408863969653631,0.24140898959945428,0.2965511734412246,0.19891727857028665,0.37502042474578745,0.42825614135013246,0.2966506024893799,0.7125295206599579,0.33473913806503186,0.4401521004595275,0.39323808161927204,0.4835848456944948,0.2905078504170127,0.36743973059585333,0.39439105953922915,0.3637829940196928,0.28079910669330543,0.17262986232337288,0.37528315883720964,0.4728894428716446,0.3618844456789423,0.433281256699947,0.37071947590808907,0.46903919046259074
original_glcm_DifferenceAverage,7.168488779370789,8.866676425210592,9.619244995608073,6.296357216193636,5.918286005932677,5.4771053305452755,6.932215192350954,6.558103928434575,7.1662850734307675,7.329983122518183,5.366959066375393,6.339236518179023,5.478583232527513,3.700985117439104,7.02623451529916,4.941942633874318,6.563222260951867,5.411650298030493,8.4237039681085,3.415797331108045,4.020283569766568,6.819713302590056,5.1370026888720055,10.72425684026651,5.625095923487665,8.1586677541871,6.545996592455702,8.339832995911157,6.5469869003738195,4.732232787750473,6.95415450184169
original_glcm_DifferenceEntropy,4.307495139599725,4.523411079998306,4.6926502732270725,4.144646982041967,4.039058228896289,3.9432565467389122,4.268064153222844,4.141636798621734,4.304534712262808,4.322195421779573,3.895928562628737,4.147515860149301,3.9346564447872696,3.3821534162940905,4.311155250402724,3.8025174663007664,4.187712009612969,3.935828213374703,4.539807919677819,3.2658177000090776,3.48057772200586,4.206787780988153,3.846562426168542,4.704313703295652,3.9578049133339857,4.489371811355169,4.18932767220901,4.489107147130162,4.191538709835015,3.7380477314852816,4.283351541815302
original_glcm_DifferenceVariance,49.73507753764272,53.753227434078,63.291523842572865,39.508423692056006,28.8492356088523,28.636090458218,59.46935863782974,28.39232995099456,42.396544037991276,73.34093573786328,21.870390793962233,36.63994121701897,32.65837081466699,20.340081824157235,46.92932313344217,28.382390560076143,48.20999655856921,33.285012684634786,78.3261107189766,17.167410509977522,24.77444213695335,52.83365850364838,27.9892544629843,117.41366535093863,23.449046561563016,52.49282625874004,38.93846393864864,52.493192224795386,54.783418099169744,25.736330921878398,56.25036047175445
original_glcm_Id,0.24823736399898572,0.20034995579150972,0.19134002209263895,0.27050147755656995,0.27254612504373943,0.2792855270396862,0.27401556146824857,0.2369715927702264,0.2320488853471955,0.26501564445268283,0.27045524395950343,0.2596248037651579,0.28769436764505296,0.3629932446876221,0.2581637321729437,0.3044962190186172,0.2773539279965601,0.30023445519072645,0.2445703499188263,0.3740409130632785,0.3457002256084469,0.2682483788862827,0.2911167639085019,0.2107745446263302,0.262719857046433,0.2136272469171253,0.25423905797778745,0.2211147101026863,0.2817106837314379,0.30864338441917377,0.25961098799544124
original_glcm_Idm,0.16132550783395308,0.11634032460349811,0.10947050081519359,0.1835295602525679,0.1850373754341023,0.188397305849456,0.1902271442729924,0.14623006956231863,0.14310058547541035,0.1794425389144392,0.17753134732974735,0.1709545336689306,0.1981634635841922,0.27764712877312225,0.17311465899877468,0.21447226450154533,0.19304545288115887,0.21352135642307696,0.1628801257760925,0.2891270833695253,0.2578271946233201,0.18284433192659427,0.19973803214756838,0.13268729706770352,0.17029520211947233,0.12738491203294994,0.1655551819697106,0.13810054838568753,0.19703252357610637,0.21805224823772973,0.17247225801925878
original_glcm_Idmn,0.9741826572426446,0.9678454344563275,0.9628626286964779,0.9780591292085035,0.9826640933372486,0.9946295299881341,0.9803619413251226,0.976407101990595,0.9803427865216761,0.9744754815816674,0.9941650102895354,0.9827028508077463,0.9881090982797119,0.9916860218361556,0.9760243491157747,0.9871023115639862,0.9779608175708906,0.9836073364722349,0.9694560769092726,0.9929126127593373,0.9981724032661533,0.9697412447423932,0.9891058375898603,0.9492545775716541,0.9912669344207136,0.9882031768199676,0.9826749280624575,0.9617830059665665,0.9778131638762717,0.9885564643417468,0.9809999221997104
original_glcm_Idn,0.9005854585899122,0.882087991049642,0.8739639255531837,0.908372073587397,0.9146696888399346,0.951633432967558,0.9178036116051598,0.8965690399924278,0.9084135221141041,0.909086137124344,0.9469137021083268,0.9159039256678535,0.9320881019025541,0.9466011227795519,0.903473380680402,0.9301922967104853,0.9112630327428148,0.9224008551901862,0.8964847441726764,0.9502274700621552,0.9744949554036219,0.8971865826694349,0.9339839421656501,0.8675249125794731,0.935639471520277,0.9270953746771877,0.9157940004299803,0.8751268964064983,0.9134150714339383,0.9336575375615003,0.9170068687940129
original_glcm_Imc1,-0.10040615176189019,-0.2276599002671541,-0.06635293631482875,-0.06589754263432863,-0.08450912980372315,-0.03534264315597601,-0.06284836797270685,-0.096566024650857,-0.029359942389001324,-0.03281189185605087,-0.025003743089459848,-0.04831943883817523,-0.04066444584769492,-0.033190546658602424,-0.10604484603149975,-0.03295559964890326,-0.07534986533957366,-0.05027575118708186,-0.07123868272595353,-0.05624198400525352,-0.03082234360647012,-0.18982922888729178,-0.031025052454786935,-0.38754965292945354,-0.013735279171826598,-0.04181714546834333,-0.06228179795551032,-0.1618403880175124,-0.04841425188449977,-0.038805378696682886,-0.046559843841271646
original_glcm_Imc2,0.7860485131329616,0.9526058162163294,0.706338276148686,0.6694508682985345,0.7271524410942192,0.4980080631724423,0.6632269276024974,0.7845913560532225,0.4795218388326435,0.5012658884213471,0.43735297271047585,0.5881618199333478,0.5113897519037518,0.4466363054256482,0.8151163880324233,0.4891007102256435,0.6973654666567755,0.5850021330132151,0.7080980754740792,0.5814743038823756,0.43869137979269757,0.912297146580934,0.4631540110955271,0.990188059796844,0.3047549626543242,0.5831818575367588,0.6605631334048461,0.8983053471921477,0.593134736104455,0.5250614407229892,0.5920610551349372
original_glcm_InverseVariance,0.1653933220743538,0.12301316880458654,0.11219603173772677,0.18895104945800922,0.19067538500547848,0.19528440124262164,0.19546092258290385,0.15223826389715517,0.1486949890609191,0.18401799318163312,0.18378298105968097,0.1782112905325888,0.2041640580053508,0.28357349323011954,0.16243169838558252,0.22069547457612754,0.19795182972105005,0.21982402294994907,0.163597284179901,0.29438899018877707,0.26411133019916244,0.19084310272558708,0.20703963637532194,0.1442337379357896,0.17687800161907374,0.1325932698911675,0.17110850508795603,0.14157138326847546,0.20195912072192776,0.22528159499950712,0.17480782378088777
original_glcm_JointAverage,39.448816599751815,35.53005133981213,32.987294119147336,39.68688278773995,37.4828987198662,40.73520084319021,39.418484977076915,20.805418963569668,41.37355980567129,39.626986087732455,42.81405834370912,40.5631363513497,41.231608589963486,42.3819457221542,31.77974475240776,41.587803147306595,39.809467081641806,40.37393710680112,38.06630018870391,43.29192375530923,42.21523501977372,37.59312869182371,42.063911752239115,37.79318653860059,42.4979226247165,43.33251573832195,39.36334664221425,33.608234552938086,39.1256863229679,40.857742566246195,39.50573161296224
original_glcm_JointEnergy,0.002708357445431357,0.0019078926676842868,0.0007827025277606593,0.003236677055297811,0.00268128325809873,0.004181042084541367,0.003692979895556018,0.0014676085572351808,0.0023288242007803816,0.0036819480268013194,0.003709445618598183,0.003065121345865288,0.004129965763228023,0.010072294816774229,0.0015914713258473425,0.0054203321773186874,0.0038255023368519644,0.005271704088714792,0.0022834178350909155,0.01059606566250526,0.008898309095740258,0.004582130061516924,0.004342045975913312,0.003958122759352161,0.0033654262527016135,0.0015732320315692606,0.0026593818243951708,0.002161168575451076,0.004340070677537516,0.00465750665998307,0.0030794026620616197
