0,rider1,rider10,rider11,rider12,rider13,rider14,rider15,rider16,rider17,rider18,rider19,rider2,rider20,rider21,rider22,rider23,rider24,rider25,rider26,rider27,rider28,rider29,rider3,rider30,rider31,rider4,rider5,rider6,rider7,rider8,rider9,BEPreN1,BEPreN2,BEPreN3,BEPreN4,BEPreN5,BEPreN6,BEPreN7,BJPreN1,BJPreN2,BJPreN3,BMPre,BMPreN1,BMPreN2,BMPreN3,BMPreN4,BSPre,BSPreN1,CTPre,CTPreN1,DCPre,DJPre,DJPreN1,FHPre,FHPreN1,FJPre,FJPreN1,GDPre,GDPreN1,HAPre,HAPreN2,HAPreN3,HAPreN4,HDPre,HDPreN1,HDPreN2,HDPreN3,HDPreN4,HDPreN5,HDPreN6,HGPre,HGPreN1,HGPreN2,HWPre,HWPreN1,HWPreN2,HWPreN3,HWPreN4,HWPreN5,HWPreN6,KEPre,KEPreN1,KEPreN2,LDPre,LDPreN1,LDPreN2,LDPreN3,LDPreN4,LKPre,LKPreN1,LKPreN2,LKPreN3,LKPreN4,LKPreN5,LLPre,LLPreN1,LLPreN2,LLPreN3,LLPreN4,LLPreN5,LLPreN6,LTPre,LTPreN1,LTPreN2,MBPre,MBPreN1,MCPre,MCPreN1,MCPreN2,MCPreN3,MKPre,MKPreN1,MKPreN2,MKPreN3,MKPreN4,MKPreN5,MSPre,MSPreN1,NJPre,NJPreN1,NJPreN2,NJPreN3,NJPreN4,NJPreN5,NJPreN6,OWPre,OWPreN1,OWPreN2,OWPreN3,OWPreN4,OWPreN5,OWPreN6,OWPreN7,RSPre,RSPreN1,RSPreN2,RSPreN3,RSPreN4,RSPreN5,RSPreN7,SBPreN2,SBPreN1,SBPreN3,SEPre,SEPreN1,SEPreN2,SEPreN3,SEPreN4,SJPre,SJPreN1,SJPreN3,SJPreN4,SLPre,SLPreN1,SLPreN2,SLPreN3,SLPreN4,TBPre,TBPreN1,TCPre,TCPreN1,THPre,THPreN1,THPreN2,WEPre,WEPreN1,WEPreN2,WEPreN3,WMPre,WMPreN1,WMPreN2,WMPreN3,WMPreN4,WMPreN5,WMPreN6
diagnostics_Image-original_Mean,-950.188725882115,-1022.5167123730449,-939.2348249306926,-1013.5208868623558,-978.378402100206,-1040.998671091805,-1133.3051479559344,-995.1103336621925,-954.9347576849419,-1065.6972076014818,-847.0942005738534,-1119.7900237334447,-953.2817307804827,-1130.1556707236048,-1168.8308214731264,-1087.4961767869113,-1147.0520851919314,-1049.1751534598084,-1070.717807315678,-946.1769108671873,-1109.912622872159,-1158.3800895053907,-964.8851269422223,-1141.0537825293056,-952.3726317860826,-978.9085762339456,-1058.207542250982,-1224.940164801409,-1216.3397086518178,-1206.8196571573776,-1085.40333687706,-1240.2836956548604,-1137.8449907662925,-1131.0170726048034,-1121.896130443039,-1156.513700144145,-1104.5201005089698,-1113.8106377391568,-1104.6718811201438,-977.9651946621855,-1123.812030752272,-791.0067144654824,-829.9379564961141,-817.7497892609929,-762.7077202428311,-852.3434777546784,-1082.8520646300158,-1092.704295923747,-1110.476891334421,-1015.777639913783,-1059.6011002832865,-1041.0289217471282,-1037.4976335983808,-1060.3709698097916,-703.51705503182,-996.0563228459102,-1091.5654162430958,-1075.920545034816,-1091.5914497162619,-1004.799761181424,-1062.832860997081,-1068.7201487427465,-962.8713270983601,-1165.945455932084,-734.1009089122488,-1172.4465288282609,-1176.1952359108093,-1129.5875256595045,-1038.8666032075898,-1120.9020659756407,-1110.276605649917,-1209.8931841011718,-1051.8508292262732,-1224.788468596191,-1129.4286650406295,-1061.1928296968815,-1178.7373180480918,-988.7660772904453,-1063.6717600773088,-1147.5640406406494,-781.794186908066,-842.8953171336045,-880.4411469469753,-1293.356194971044,-802.4355305221802,-1082.8601040203064,-1325.089097130114,-1081.555963449745,-1105.9985976471003,-1154.314938786925,-1144.6211488396227,-1144.0690823496657,-1102.969940984967,-1078.0641959534307,-1111.5021958495704,-1194.7897406856114,-1104.1845413781105,-1062.6070820323937,-1108.5696986173741,-1186.8266334397417,-1124.141059244134,-1061.2923815474044,-1080.3097739878904,-1127.9629460883298,-1135.5063740674227,-1033.1202538805223,-1245.2119899875504,-1138.482858503039,-1081.223356694982,-1142.1067633199552,-1077.7540285570265,-1099.19209621482,-1142.7151215280985,-1078.660412698494,-880.9312836644319,-1121.8571011162983,-1031.4907274297532,-1107.3502495759997,-1149.9411092320595,-994.8312128191133,-1097.431065340561,-960.0571407749959,-1114.1062025945012,-1111.5933625524208,-1132.1431459040232,-1068.6621425733701,-1139.6937574783153,-1095.7133487938452,-1124.9591837149412,-1077.9958864362927,-1058.0322064654852,-1126.2877099925004,-748.9897570226287,-1072.4397467674548,-1126.1565145969705,-1054.952675414739,-1141.9895427903234,-1025.6110585685403,-966.2463594678659,-957.4983075007675,-942.7380637797567,-910.8988466798622,-899.8514279687145,-1128.2925541777736,-1230.272550465951,-1070.298664989498,-885.2287255139942,-1010.9779189719955,-803.9629019256643,-1024.4379087119228,-1094.4238329728012,-1012.9459454881588,-1111.3368519926382,-1101.3855673984297,-1042.4717139623988,-1098.2053760913702,-924.6430439282575,-1113.068308551988,-1098.701588371266,-805.1051331762214,-1029.306928873659,-1072.9795292194556,-1062.8891097787557,-1081.2805494507606,-1022.2289318807769,-1011.4855267767427,-1095.5514600036902,-1054.320986678672,-1162.210560771181,-1155.1044210417476,-1156.1795607991442,-1100.7666014991428,-1075.8222028582215,-1077.5954364783715,-1111.3016083380055
diagnostics_Image-original_Minimum,-2925.5351893990114,-3067.236645709051,-2922.339659828337,-2925.5351893990114,-2925.5351893990114,-2922.339659828337,-2922.339659828337,-3067.236645709051,-2925.5351893990114,-2922.339659828337,-2922.339659828337,-3067.236645709051,-2922.339659828337,-3067.236645709051,-2925.5351893990114,-2922.339659828337,-2925.5351893990114,-2922.339659828337,-3067.236645709051,-3067.236645709051,-2922.339659828337,-2922.339659828337,-3067.236645709051,-2925.5351893990114,-2925.5351893990114,-2925.5351893990114,-2925.5351893990114,-2925.5351893990114,-3067.236645709051,-2922.339659828337,-3067.236645709051,-2921.460237028252,-2921.460237028252,-2937.3356432838527,-3015.1364781564303,-3036.586156942647,-3036.586156942647,-3036.586156942647,-3022.669153172942,-2964.235386476565,-2914.226298745179,-1778.3146003960414,-1489.2377824087057,-1766.3522583885206,-1468.6171561266806,-1766.3522583885206,-3021.3883096423524,-3006.641379162413,-3006.641379162413,-3006.641379162413,-2921.460237028252,-2964.235386476565,-2936.476411231823,-3006.641379162413,-1431.7934091396182,-2914.226298745179,-3014.4372303695286,-3014.4372303695286,-2964.235386476565,-3022.669153172942,-2955.9121924060028,-2936.476411231823,-2936.476411231823,-3015.1364781564303,-1383.5903033920647,-2955.9121924060028,-2921.460237028252,-2921.460237028252,-2921.460237028252,-3015.1364781564303,-2937.3356432838527,-3021.3883096423524,-2937.3356432838527,-2936.476411231823,-3036.586156942647,-2945.3953124378195,-2964.235386476565,-3021.3883096423524,-3021.3883096423524,-3021.3883096423524,-2937.3356432838527,-2964.235386476565,-2914.226298745179,-2945.3953124378195,-1778.3146003960414,-2945.3953124378195,-2945.3953124378195,-3006.641379162413,-3015.1364781564303,-2936.476411231823,-2955.9121924060028,-3015.1364781564303,-2921.460237028252,-2945.3953124378195,-3015.1364781564303,-2955.9121924060028,-2937.3356432838527,-3036.586156942647,-2937.3356432838527,-2936.476411231823,-3021.3883096423524,-3014.4372303695286,-3022.669153172942,-2914.226298745179,-2955.9121924060028,-2914.226298745179,-2964.235386476565,-2914.226298745179,-2945.3953124378195,-2955.9121924060028,-3006.641379162413,-3006.641379162413,-3006.641379162413,-2964.235386476565,-2936.476411231823,-3021.3883096423524,-2945.3953124378195,-2964.235386476565,-2937.3356432838527,-3021.3883096423524,-3022.669153172942,-2955.9121924060028,-2937.3356432838527,-3014.4372303695286,-2964.235386476565,-3022.669153172942,-3014.4372303695286,-2936.476411231823,-3022.669153172942,-3022.669153172942,-2914.226298745179,-3067.236645709051,-1805.4066819517395,-2921.460237028252,-3036.586156942647,-3015.1364781564303,-2914.226298745179,-2921.460237028252,-3015.1364781564303,-2964.235386476565,-2921.460237028252,-2945.3953124378195,-2921.460237028252,-3021.3883096423524,-3006.641379162413,-3036.586156942647,-2936.476411231823,-2914.226298745179,-2914.226298745179,-2936.476411231823,-3022.669153172942,-2955.9121924060028,-2937.3356432838527,-2945.3953124378195,-2937.3356432838527,-2964.235386476565,-2955.9121924060028,-2955.9121924060028,-3014.4372303695286,-1805.4066819517395,-2955.9121924060028,-2937.3356432838527,-3006.641379162413,-3015.1364781564303,-2945.3953124378195,-3022.669153172942,-3014.4372303695286,-3014.4372303695286,-2914.226298745179,-2936.476411231823,-3022.669153172942,-3036.586156942647,-2945.3953124378195,-3014.4372303695286,-3036.586156942647
diagnostics_Image-original_Maximum,3107.6708196800246,3096.884073315545,3087.989031540274,3076.8586031963887,3107.6708196800246,2952.1119105080998,2344.7411794942814,3096.884073315545,3107.6708196800246,3087.989031540274,3087.989031540274,3096.884073315545,3087.989031540274,3096.884073315545,2900.612724909991,3087.989031540274,2560.4458549306496,3087.989031540274,3096.884073315545,2780.9070266488034,3087.989031540274,2851.562840944291,3096.884073315545,3107.6708196800246,2523.4711951502863,3107.6708196800246,3107.6708196800246,3107.6708196800246,2258.8185156333534,3087.989031540274,2842.6496679515,3012.192861109507,3012.192861109507,3031.4043956925643,3024.666302415765,3016.0120247582304,3016.0120247582304,3016.0120247582304,3064.8318449062,3082.260390244296,2845.12007876505,3016.0120247582304,3096.884073315545,3032.6588881648568,3023.2149767141564,3032.6588881648568,3032.6588881648568,3019.0891303031685,3019.0891303031685,3019.0891303031685,3012.192861109507,3082.260390244296,3046.5549722764476,3019.0891303031685,3064.8318449062,3092.3960428461,3054.338256150505,2982.752116349633,3082.260390244296,3064.8318449062,3049.3875000099606,3046.5549722764476,3046.5549722764476,3024.666302415765,3019.0891303031685,3049.3875000099606,3012.192861109507,3012.192861109507,3012.192861109507,3024.666302415765,3031.4043956925643,3032.6588881648568,3031.4043956925643,3046.5549722764476,3016.0120247582304,3098.0235441286604,2210.9257979132535,3032.6588881648568,3032.6588881648568,3032.6588881648568,3031.4043956925643,3082.260390244296,2107.9958054038775,3098.0235441286604,3016.0120247582304,3098.0235441286604,3098.0235441286604,3019.0891303031685,3024.666302415765,3046.5549722764476,3049.3875000099606,3024.666302415765,3012.192861109507,3098.0235441286604,3024.666302415765,3049.3875000099606,3031.4043956925643,3016.0120247582304,3031.4043956925643,3046.5549722764476,3032.6588881648568,3054.338256150505,3064.8318449062,3092.3960428461,3049.3875000099606,3092.3960428461,3082.260390244296,3092.3960428461,3098.0235441286604,3049.3875000099606,3019.0891303031685,3019.0891303031685,3019.0891303031685,3082.260390244296,3046.5549722764476,3032.6588881648568,3098.0235441286604,3082.260390244296,3031.4043956925643,3032.6588881648568,3064.8318449062,3049.3875000099606,3031.4043956925643,3054.338256150505,3082.260390244296,3064.8318449062,3054.338256150505,3046.5549722764476,3064.8318449062,3064.8318449062,3092.3960428461,3096.884073315545,3054.338256150505,3012.192861109507,3016.0120247582304,3024.666302415765,3092.3960428461,3012.192861109507,3024.666302415765,3082.260390244296,3012.192861109507,3098.0235441286604,3012.192861109507,3032.6588881648568,3019.0891303031685,3016.0120247582304,3046.5549722764476,3092.3960428461,3092.3960428461,3046.5549722764476,3064.8318449062,3049.3875000099606,3031.4043956925643,3098.0235441286604,3031.4043956925643,3082.260390244296,3049.3875000099606,3049.3875000099606,3054.338256150505,3054.338256150505,3049.3875000099606,3031.4043956925643,3019.0891303031685,3024.666302415765,2416.8914425239614,2325.0888807251713,2272.4688591046156,2379.8480688059235,3092.3960428461,2755.279647241258,2330.1040872619924,3016.0120247582304,2650.989271619169,2979.963045967781,3016.0120247582304
diagnostics_Mask-original_VoxelNum,-897.8500550043409,-7665.553636828123,-7422.188766783491,2259.3221505195015,613.6040442186004,41835.86486219066,-4796.51498943642,-5589.340088234721,11528.34940136758,1503.3162232604645,-3423.288073845197,621.236392514209,56566.33181711576,110513.71028771019,11776.759681563943,5298.7236737446165,1094.6802910777533,-4200.6040623420795,282.09626192724136,776.8212977834864,104697.88821245811,-11391.01193658768,59291.31355405722,-2362.071213626561,122440.04077270269,14567.439255389629,3297.1348176074735,-1989.8931353746157,16147.094879385531,10031.703915674518,22519.666130414837,8960.005067970142,8719.170396025718,1636.6629592288136,5376.470984468561,8765.226003662854,8840.674272892269,8755.794970009178,5254.102951379762,11622.334526091174,15937.434486006388,14176.75311414263,-6488.469334790889,1641.38419966346,5555.577302886937,1077.2313037637778,1666.9629203843506,10446.582285188751,10651.763928090428,9766.029311207942,9443.51284446925,41421.83268715459,44692.83353003955,11730.491179385377,-126.5307085978111,11001.959087927306,3673.0433344453577,13548.438382615479,13982.320863553261,68079.132492204,35140.92664539717,8897.649953477208,34558.95487066696,6913.453112291378,10737.086987514887,722.1505779755407,8647.471524225472,8781.677104774652,8846.022246133849,5344.537299789315,2354.354415302625,818.6020164747551,1749.982662819415,18266.435209791754,25769.379681242215,24180.06951977184,17540.98297216456,38999.10581252679,26340.481135765156,18061.501862436322,3217.095091972409,2454.4078674512402,8658.238871207464,3584.1413623175667,8980.253570966686,3449.778364086271,5676.365191919167,14363.317013054411,44202.27787013909,26132.100643588965,29423.392457984555,22741.45334461308,34010.487815410626,37155.69620610837,8208.849973410339,2773.207905805146,4779.396072141507,13288.34974396627,3676.4176238596483,-1039.5419584111205,2941.635836308822,4114.656991186965,625.9101830760355,9265.714335451441,3502.0960470999635,10791.759965351534,2449.92404287088,9120.67694087416,4008.1700450475,1571.390017019039,13120.038147155143,11220.58432425349,11464.36449403766,2482.805423126845,-1373.3680894623903,1590.2267582216755,3200.247081656722,1518.7831383497396,89921.777632595,11899.872248781354,6578.822831087241,9662.04838539153,6264.639653868997,8176.74123035332,5669.310091568374,16059.275273062354,13752.113646716132,8071.204720928659,13414.377410377825,6104.951605546166,16130.817678776097,-5390.051557889807,14686.735653009797,9774.43071431655,8884.057027699182,4843.317292432463,7695.52688981044,8097.7801737569025,4903.01939857192,1526.2561793170062,11346.290596091216,7569.661985178328,10103.510151553584,1978.1706891552094,11509.057525164755,10183.653465175852,-1685.5406336346568,10207.406404590893,14604.772048876004,-2270.1874793676943,2719.7245758022564,3612.27681264453,6737.560550187109,4116.358433233738,1863.3023664100165,1988.090111093943,978.1089717790674,827.246077418049,2989.684270780541,30350.695917349025,23241.403966584076,4584.486181965674,14233.30092250285,7493.813120809841,10947.931654993754,6680.258524733412,4403.990076638365,8083.469380438065,14085.580216113853,894.8451361129919,3700.7742695741927,13605.232474729812,6866.437461967783,6358.891910576437,11749.20505168621
diagnostics_Mask-original_VolumeNum,2.5018526454109895,2.524163347140928,3.1252194077626156,2.5018526454109895,2.5018526454109895,3.1252194077626156,3.1252194077626156,2.524163347140928,2.5018526454109895,3.1252194077626156,3.1252194077626156,2.524163347140928,3.1252194077626156,2.524163347140928,2.5018526454109895,3.1252194077626156,2.5018526454109895,3.1252194077626156,2.524163347140928,2.524163347140928,3.1252194077626156,3.1252194077626156,2.524163347140928,2.5018526454109895,2.5018526454109895,8.83951526109819,2.5018526454109895,2.5018526454109895,2.524163347140928,3.1252194077626156,5.448802650181127,0.9036825815887122,3.633322581370425,5.16453965073659,4.440604439498857,6.908786560379394,2.336186025338296,5.079746346362954,0.7813239254442359,1.3340248253844138,1.504475638604462,1.4216659183300766,2.524163347140928,1.467619799824059,1.1707734062263477,1.467619799824059,2.107277736545555,1.4865329606442024,1.4865329606442024,1.4865329606442024,0.9036825815887122,11.632198945711462,7.099787229183406,1.4865329606442024,0.7813239254442359,1.504475638604462,1.2855356318283933,7.764422132874089,3.0503871787722554,5.66401786906451,4.521684471142323,1.0592296083183053,6.236850426202676,1.1707734062263477,1.4865329606442024,1.277904299288821,10.002482580861088,4.5432025812976615,9.092602580933848,8.527893231089493,2.131129002231039,1.467619799824059,1.1199921193958549,1.0592296083183053,1.4216659183300766,2.7138673684482617,2.1922060020783345,1.467619799824059,4.665909483431536,2.7469356732670502,2.131129002231039,1.3340248253844138,1.504475638604462,1.287100160021128,0.5071458113218568,1.287100160021128,1.287100160021128,1.4865329606442024,2.8056889228626023,6.236850426202676,4.521684471142323,4.440604439498857,5.4530825812248995,9.847703410583929,10.980266506043874,8.5764096859592,9.209087182077326,8.737826774395831,10.220224064912511,6.236850426202676,5.305567420153032,1.2855356318283933,0.7813239254442359,1.504475638604462,1.277904299288821,1.504475638604462,1.3340248253844138,2.581391802172871,2.7138673684482617,4.521684471142323,1.4865329606442024,8.039216186783772,9.677386993318663,6.483111885547938,6.236850426202676,5.945225356874527,1.287100160021128,1.3340248253844138,1.1199921193958549,13.621120597532471,5.66401786906451,12.631134900776079,3.1422658850662226,4.524978882351242,8.199474238935778,0.7813239254442359,1.2855356318283933,0.19629280533757676,3.2226708972543725,0.7813239254442359,2.581391802172871,3.986482998661028,4.524978882351242,0.9036825815887122,0.5071458113218568,1.1707734062263477,1.504475638604462,0.9036825815887122,1.1707734062263477,1.3340248253844138,0.9036825815887122,1.287100160021128,1.81356258151595,6.584883293596023,9.677386993318663,10.56686698841227,11.414471244087046,12.27363727428855,6.889056456446505,4.510976820241219,9.326038326779717,2.899794385215572,1.1199921193958549,1.287100160021128,1.1199921193958549,2.1922060020783345,1.277904299288821,2.0888493422521965,2.9052572570898176,1.2855356318283933,1.277904299288821,1.1199921193958549,1.4865329606442024,1.1707734062263477,4.140634576875396,3.2226708972543725,2.9052572570898176,1.2855356318283933,3.658307965741279,0.19629280533757676,4.443344383159442,1.4216659183300766,4.140634576875396,1.2855356318283933,3.250706132346515
original_shape_Elongation,0.8526663748448853,0.6648563120621437,0.6018155561389453,0.7752947034634685,0.46574426995160345,0.6637981301616402,0.5071017527936688,0.6464574163914952,0.8572935672175401,0.808561872327592,0.3534023960491022,0.6702354804155081,0.7742532305672783,0.8373935647940455,0.6165582303450449,0.7761401397053954,0.40136646815004895,0.6897625216107383,0.5703194058648002,0.4477664672373477,0.76095967939791,0.7400310991835176,0.8801495281759335,0.6753396218131978,0.6255428642697983,0.8751606104328028,0.6896939490253949,0.7631460255024003,0.7694545339098429,0.8857131871165933,0.8536738720887354,0.8876240061165657,0.6734279517275295,0.6252513497812751,0.7214833232099396,0.69113167554646,0.6200652482056281,0.6413057193761428,0.6183676327468989,0.5457605060823499,0.7301980222423735,0.7043696677504387,0.5497779286069219,0.5843660212152767,0.672203497290722,0.6223132092560398,0.6246826974267352,0.4709273008638253,0.6388534333263585,0.8522795377679899,0.6198062180667027,0.6353652084559158,0.6044708818689407,0.9094253769537177,0.38323822796174817,0.5453960683707554,0.3505378131364836,0.7042844238623189,0.7946960751840982,0.7742871368336568,0.807589117877528,0.6353038961418239,0.995120198010587,0.7371965751730201,0.8698619580289747,0.33849441184814194,0.8009312955413973,0.8547883350098315,0.8105677419925766,0.7623011270195647,0.835086602023791,0.571641637137398,0.6050704786093842,0.8121057108134134,0.8909458280985254,0.8765431203733949,0.8109200882884351,0.841213996496462,0.9003339867861386,0.8091173995384223,0.917660884360268,0.6533251223199931,0.7779061164162786,0.7830420405886276,0.7736869499489317,0.6798053246269876,0.6416265419154104,0.6331801155369136,0.5635217384104044,0.6239812192140355,0.594193216469719,0.6596895472741602,0.6024128099775754,0.4917223833028356,0.5200151252793422,0.5532537155019133,0.4921168789700329,0.4045509168655498,0.4238185787490041,0.44427295601045097,0.4927098967737442,0.7543644746121294,0.5798832379784217,0.723571327040696,0.6656025085039744,0.4189827611957997,0.7614861408779083,0.6783852964619532,0.6848414076614531,0.7073858229586293,0.7827036926809529,0.8692307247981952,0.5670377794063137,0.680033866550161,0.639790121342011,0.6772017445052133,0.8627847335985074,0.9203691214930941,0.7401628749952115,0.879838589992819,0.8526576803545823,0.9125309012336249,0.8990522892632886,0.8361597402282686,0.6576665275667571,0.9050651025905297,0.8605033479517075,0.9360348738292026,0.7999835030428146,0.8756365465554196,0.9975222368133635,0.7958597327751098,0.6851092905603373,0.6595911340102962,0.811993599317173,0.8517266402617396,0.8221244206344247,0.33611675712895817,0.33479767968302077,0.3254709197770333,0.6178232498010636,0.44426633309841,0.6397409521065988,0.5592022200287042,0.5238559984984409,0.6791553272452824,0.5323417421935369,0.6566473927718925,0.5627707410572258,0.6513759055533488,0.6776767259997847,0.8701067103158823,0.8088084307734491,0.6993534430161887,0.7244748122199647,0.7256660271023545,0.5460797670930864,0.5603452956359801,0.7456644543420471,0.8173606191332352,0.8095841699977555,0.7237093605739234,0.7296131695698556,0.817561801807331,0.7298500111781088,0.7326809422809449,0.4416033866052634,0.6704751279814407,0.7173699435660045,0.7116476079264271,0.717000392901603,0.8195338753488769,0.7420309439464225,0.5455778958258118,0.4873137027932617
original_shape_Flatness,0.37840158610328284,0.2595609298568536,0.24151945162305596,0.44523240126351177,0.27131841186145755,0.404649624118779,0.34210298578763126,0.4271477410938409,0.5651514184266666,0.2846086268540947,0.23485551131114482,0.5419319211959597,0.3569618922108706,0.3425173286998281,0.47647921738347265,0.4660474083235524,0.2288429687326151,0.4301623309443188,0.45374016734928246,0.31850460654272067,0.5052462957350142,0.5083793216153764,0.4367939805235697,0.18729052715798505,0.33883069976712515,0.5279126013119402,0.5169591545892578,0.4961700627790342,0.5755557946946551,0.6292192681963719,0.47026556243366124,0.69573255500665,0.4777636263232301,0.45354966479739495,0.6313667739732801,0.6218409322719415,0.338524063550722,0.4254158982248007,0.48455505630499895,0.3973727801550644,0.43496814596010075,0.49372792090981465,0.3612803687699844,0.3554517539183469,0.35184896937575616,0.36805845325508746,0.4472176433388849,0.22398913152685784,0.46559845702335556,0.5668607083773655,0.45358492905236775,0.3290041632355064,0.2875605048601291,0.6969389522855741,0.10024978504862642,0.21407534953456225,0.19138312536740656,0.49883383819090626,0.5796300662826444,0.398787888132475,0.4215808181022386,0.38369386162911784,0.5484090234547079,0.47475178823343106,0.4434997870351137,0.16931687116259997,0.4519220614984487,0.389745957317618,0.35971583646825217,0.4628299349267655,0.4673868698116169,0.28106353344914714,0.2755799662434615,0.30850904864024586,0.2743680346680757,0.2779786563719099,0.3159330697996372,0.2875770264572543,0.36388561525107294,0.39817154961502943,0.5640092173996483,0.48628642207106454,0.5479197520664754,0.44483567908448085,0.34007615690772663,0.37786881807845213,0.4066184578958501,0.3685987172577386,0.4302339924999516,0.39564256965760974,0.3621028232148205,0.30936752351788516,0.25770720711310025,0.25773595639115177,0.36091156087981274,0.36300325474987033,0.32112382183048394,0.21375220300815653,0.27993660386476393,0.2632488509672106,0.3360892362157964,0.5554282850463572,0.426944880595408,0.5585804871816451,0.5517563548099407,0.226247802300275,0.5471793553647928,0.4397870297269672,0.4141130009610781,0.40301196849951987,0.38604809094164677,0.5122633276640027,0.36956027834539174,0.4381927753328269,0.44494388946570124,0.5191815239182147,0.6175712577665291,0.64027179130104,0.5529514964776787,0.4661679441145075,0.5135461669678443,0.49795190000349704,0.49360994657856133,0.5262206576750272,0.4219198299932774,0.530002532233348,0.3414126371039964,0.3223812805213213,0.4758341524091442,0.2840718288405849,0.292794178377293,0.25967106930932604,0.38298799456309335,0.5215736446143014,0.5652338855243906,0.41603052618640285,0.542735532237881,0.2094558089215654,0.17940219131045826,0.2038322766416671,0.3951758395214815,0.31181418648726195,0.3891488179793802,0.48285355419125386,0.3631837607466013,0.44209258954935604,0.40813888787869035,0.5236365784843002,0.38459527450071335,0.6224784250851065,0.43602044558945935,0.4767320707455228,0.6380693509050699,0.22962504116610996,0.23359413181538097,0.24525381027817014,0.2065558585407764,0.2313518987069645,0.4751397219925062,0.47267980108609653,0.5272817664979821,0.3734081122404934,0.32086713415274837,0.34073459821412116,0.6261401083465422,0.5205530872178987,0.204313270652559,0.2431518789164073,0.43363931253528715,0.43422708911495506,0.4272524115882502,0.4512298772224718,0.41642675335809726,0.3653883868521996,0.346515792142574
original_shape_LeastAxisLength,7.989851150753292,3.566397934016356,6.658180897552547,12.40750934864131,9.394906663520299,20.83998515985911,10.396006550907188,8.711322402561423,19.338836901282242,10.748355922712125,9.488727400274069,14.905909920348577,21.14231948358676,25.553455651733877,19.96934723933137,14.650816038769886,9.509020574908888,11.274831803960282,14.306116595556434,12.224815856135942,30.546992189855033,4.362899208245944,24.326027554223487,3.4962716424437836,29.51509501463145,20.182919738370863,15.346985665840421,7.374603322667079,22.7171479884188,18.89590178572288,20.406344906836047,11.73453301293327,11.25179260615483,10.686483968999308,14.02713730287663,12.097229518309518,10.135875785727707,8.18337102692772,13.71016951255237,16.763791579017774,17.798197930664415,15.252413024416525,7.052908993420981,7.190611768047414,8.23049797082983,6.22808555063753,8.396090689700532,7.919562494327548,8.872584809633551,3.7512968194156464,12.829347072068941,21.130414743173596,21.913015661379546,12.952277368427783,1.5048078943507512,8.436393913754028,4.7628754831092905,18.75749605686297,21.111943690094485,23.871668244831316,20.40606153387565,13.485129028952946,22.016445799681694,12.269444370032883,8.473863865045281,4.1825593843446995,15.344104793840527,14.10250087551683,15.133985527391848,14.534644539445347,10.303922049843859,5.1040363594609595,6.751016844044528,12.1313739011351,16.549641313351103,14.711210327710189,13.788068827566338,18.158872569660055,17.909083743948816,17.400005913593738,11.206426124541688,9.316577842566362,8.064217027392203,6.653269311813478,4.302737000974883,5.990285771046399,9.660207814095436,12.705043147851832,27.129973407225826,22.252621732572848,21.545060147679585,19.054708923367485,23.222432601168826,20.501245427485475,15.613477172318564,11.626611874111916,13.723701666592982,16.311785712734313,12.924623135965518,7.479315801011714,14.446874872776323,9.26925352789204,6.457290300077418,9.887236266486507,12.356651412293024,10.069086665249902,15.782237926500896,14.64875717433818,12.464469037569817,11.266709411683731,14.554416272944719,21.32012465794432,20.82297503583645,14.995777050119958,15.201340224681909,13.614053477949913,6.329817086544592,4.389872793044656,32.867988050485124,24.506276131420822,19.82758586225126,22.55877338520686,19.60042711396251,23.370721583346516,19.547315378389037,17.356689744204974,12.472295113261495,7.908413075049243,16.499253393754135,9.333585815754027,12.631431270244514,7.553743859488219,16.117603467499407,12.587574303795414,6.1312495960317674,4.195318807167412,1.0192751458669704,1.3908859521904997,5.313285858572678,2.7555296729616874,15.434634985249172,12.10730354651223,11.494464319317835,11.170185948988362,19.74582292782401,21.124923239969267,19.098706825041056,24.00989589434578,18.524192861142545,12.158423514352426,13.17321513821821,13.84185512496466,15.47255474010857,5.746212191049503,5.631385115900708,4.1828306857217985,3.985550464256038,4.390126688844562,5.683737605014226,21.27073374255364,21.325035658297953,10.631976970935986,12.17159532843578,10.15042892445291,29.442764135655676,24.26688144823845,6.795340266954904,10.332391297150526,17.75755422084593,10.738353817247017,12.612403917741643,20.0061381875,15.863427629909328,14.576670188221309,16.561106517499002
