0,BEPreN1,BEPreN2,BEPreN3,BEPreN4,BEPreN5,BEPreN6,BEPreN7,BJPreN1,BJPreN2,BJPreN3,BMPre,BMPreN1,BMPreN2,BMPreN3,BMPreN4,BSPre,BSPreN1,CTPre,CTPreN1,DCPre,DJPre,DJPreN1,FHPre,FHPreN1,FJPre,FJPreN1,GDPre,GDPreN1,HAPre,HAPreN2,HAPreN3,HAPreN4,HDPre,HDPreN1,HDPreN2,HDPreN3,HDPreN4,HDPreN5,HDPreN6,HGPre,HGPreN1,HGPreN2,HWPre,HWPreN1,HWPreN2,HWPreN3,HWPreN4,HWPreN5,HWPreN6,KEPre,KEPreN1,KEPreN2,LDPre,LDPreN1,LDPreN2,LDPreN3,LDPreN4,LKPre,LKPreN1,LKPreN2,LKPreN3,LKPreN4,LKPreN5,LLPre,LLPreN1,LLPreN2,LLPreN3,LLPreN4,LLPreN5,LLPreN6,LTPre,LTPreN1,LTPreN2,MBPre,MBPreN1,MCPre,MCPreN1,MCPreN2,MCPreN3,MKPre,MKPreN1,MKPreN2,MKPreN3,MKPreN4,MKPreN5,MSPre,MSPreN1,NJPre,NJPreN1,NJPreN2,NJPreN3,NJPreN4,NJPreN5,NJPreN6,OWPre,OWPreN1,OWPreN2,OWPreN3,OWPreN4,OWPreN5,OWPreN6,OWPreN7,RSPre,RSPreN1,RSPreN2,RSPreN3,RSPreN4,RSPreN5,RSPreN7,SBPreN2,SBPreN1,SBPreN3,SEPre,SEPreN1,SEPreN2,SEPreN3,SEPreN4,SJPre,SJPreN1,SJPreN3,SJPreN4,SLPre,SLPreN1,SLPreN2,SLPreN3,SLPreN4,TBPre,TBPreN1,TCPre,TCPreN1,THPre,THPreN1,THPreN2,WEPre,WEPreN1,WEPreN2,WEPreN3,WMPre,WMPreN1,WMPreN2,WMPreN3,WMPreN4,WMPreN5,WMPreN6
original_gldm_LowGrayLevelEmphasis,0.022209016527815956,0.16498596661627396,0.09324549228928586,0.11810313757457265,0.16395237005565333,0.16860054653373605,0.23790333843382966,0.01199154507716868,0.005369875477546547,0.025760399283901503,0.04201377436324387,0.10540817667453681,0.10704817302287364,0.06275267428761191,0.0526089189724707,0.024500640866511735,0.18823102805337394,0.021619852849764323,0.10226985154176256,0.0618657660785666,0.014459509039262554,0.011967504385348,0.011179724138588872,0.2705584950340233,0.023526110379786087,0.030650160717130732,0.008826333989976766,0.015291444619756192,0.005001271867513583,-0.001130003679436442,0.016397838060603846,0.02119603965372622,0.023463011839793164,0.07545277791407448,0.11126363302044193,0.2333084220927323,0.20070566257206277,0.14518513461254481,0.16444011502300815,0.059205225635044746,0.17748096855511103,0.0344433576689017,0.015027771668136507,0.004370341795711642,0.012472945293145202,0.016046560574258982,-0.015699206302345045,0.004822796948105439,-0.01132401005920465,0.056863103749917626,0.04634958320416144,0.013512245101235769,0.11832564840980665,0.08454175425702579,0.1358749834774512,0.06525454549467317,0.029001293563055856,0.01084648188252809,0.011025434118476264,0.015277356440674551,0.010954702283053994,0.018932528427968318,0.01154548168352737,0.013804536225268928,0.049213238997126416,0.043760930129241676,0.052092770872180866,0.062213793670409356,0.06968135955405583,0.07008444761331205,0.011676241356299896,0.09439494699798821,0.07049306581691643,-0.0009589571453006845,0.05966725974741514,0.13465541339525156,0.18248574001220094,0.16613033905748423,0.12290028779570311,-0.00044668158611195496,0.06778715102525232,0.06113616921688303,0.06790810873697233,0.11682991217974568,0.11939657589924252,0.12085719799538097,0.17101825862141906,-0.014573902048813606,0.0037721948532428093,0.03545756254478562,0.013325656614177096,0.021806284147370042,0.07212420924435387,0.01955328507843527,0.015095849054854588,0.020175385832170753,0.03360557113860993,0.021967666738280787,0.03812700712996034,0.021327895638921124,0.03240793598618294,0.011281410718393413,0.052339651682092536,0.06378043850351724,0.17284906425281824,0.2149690865892311,0.2796723728315892,0.22658926200943277,0.2841428676021722,0.021906383685831206,0.011978613880171046,0.03297969849915538,0.07083513450333326,0.09771577963103936,0.002801828366583964,0.19248090599202647,0.02633067576240928,0.014245412685314408,0.01734244973537146,0.12852710281127558,0.0002643926005694297,0.013117300190829573,0.13744055435487706,0.06036893471973203,0.07313321358388404,0.14545508115140982,0.0163269358644861,0.09728555152428042,0.01642065133318038,-0.0016086386820545612,0.007417445656666723,-0.01747112412893026,0.019812526961628746,0.05941337757076566,0.10747424394332905,0.06838396212247412,0.05786467710499395,0.016550207744070684,0.035838483026720436,0.020116904053148782,0.025642873461253324,0.003272144019486306,0.02437445599709575,0.024302035991108417
original_gldm_SmallDependenceEmphasis,0.48988089325751993,0.643388848978771,0.5333135233690904,0.5772104380573838,0.5582092065835347,0.5999794421406925,0.5286078210107823,0.2041666850245298,0.23906128700417134,0.1798445452304998,0.18410236909338373,0.2327060572176906,0.13049627210926917,0.2529715641445319,0.3077352177328857,0.5075347866589853,0.5032050925017538,0.28272250543279953,0.5492010043198846,0.4849255905150774,0.24367932320398442,0.2676873150113125,0.30308434876067036,0.40516786210333766,0.3144246947716,0.26884041177657936,0.251750855825837,0.2583343354871504,0.20667427938514946,0.16957830420346914,0.2213127408512256,0.18475243871075367,0.42250519592862545,0.3569304788600127,0.49284549107752873,0.6226313178276384,0.5426587590828662,0.5513252079487923,0.5168890579650963,0.42564469466413263,0.48390357707031245,0.5391964766410208,0.36007781914254167,0.3843898416281805,0.39502210698635626,0.3737895668296228,0.25836249352681667,0.2775967169596466,0.294567146336059,0.344518845414393,0.4073203264336292,0.424779631928268,0.4992754983150979,0.19464208299838925,0.45148085260201287,0.22419292923789536,0.15027829616862023,0.18079067715801111,0.22259311045678334,0.22275387172246464,0.27661119648948457,0.19149899567642784,0.23097195907085644,0.3506676103886441,0.2693120086923397,0.30291692757781447,0.3655273617926571,0.3342435155809564,0.3172943813540333,0.32685474257969416,0.3454135334301294,0.46206661775427393,0.36134598280549646,0.3138792827491248,0.3182985628626471,0.5441589232800893,0.500840277649714,0.5874055120806525,0.5499558173319153,0.2805153863320393,0.40414150867640475,0.39074361191930246,0.3218841518466038,0.21256720759541742,0.2635421115659618,0.5459097127646675,0.5662260046394834,0.14049938121342223,0.6135225875696757,0.5078631711725113,0.46460154695815026,0.5474659921994347,0.5536529285737822,0.53122115523733,0.17997293172244855,0.1928328639436127,0.188979863978183,0.2134428892758929,0.33044755322957337,0.26569081489226354,0.3163949838789949,0.2326775436883103,0.3637893971744286,0.46212910486677905,0.6215358445875995,0.6745339497573324,0.5215763387990477,0.4711723446895913,0.373190884863987,0.22472285258931118,0.483166619362129,0.29315557126889097,0.29968759321818933,0.5694650758541968,0.5999047863127487,0.6680809936993435,0.5718232918068197,0.4632587531309102,0.5420606332719102,0.6133793119212909,0.5429731500142019,0.23701162153817543,0.48508181662382344,0.586227193970942,0.6334510539647904,0.5767618594295676,0.5726178290925767,0.54708445495082,0.21196211165239584,0.16353780606040869,0.14559210002321868,0.16194150326250328,0.23054190221570556,0.43639913049176327,0.48304790958614174,0.4740548448287212,0.2851400157555091,0.4762049785471152,0.40392766119942847,0.3831646848680342,0.3397334834474659,0.36865808596963706,0.3807976369029089,0.427922500661512
original_gldm_SmallDependenceHighGrayLevelEmphasis,112.82010406772093,90.36569487123515,95.23269258508802,102.02007518571978,73.68554475967474,99.55605018712588,89.769090316279,111.7595954942966,280.98595588742353,24.568373282906663,104.96602853398866,72.48263833089456,60.414678788329674,79.51450052714338,148.81814846048928,112.23573122503036,117.98473922513742,62.84391104853765,42.201346504804874,223.35480988935274,283.1233685754835,199.27018378428897,102.90013903490515,143.55877796190344,49.253204860560956,36.464531801900534,222.6669972794769,249.39796690131706,146.64652874746918,94.39288661440342,31.59320479561387,-20.02082574292163,189.82382628943583,235.83583353654979,44.85929385945707,193.7105863523396,35.41462188479113,87.83055184601636,68.58302530551899,102.20039749947814,87.58501224316541,127.9292120876789,237.55074003622144,213.9854991182761,142.16698703182686,199.39859215838064,296.63674229104424,133.54139320422863,157.10917025617658,60.34518231887452,84.46967627685723,204.6759308569553,122.26852522158224,35.54599367184723,60.36205049096206,57.8186260692361,66.74628910987173,210.1983370992295,249.82474525568654,332.5225751855101,341.4795812627424,395.09889969723065,234.04676160895815,111.86506812698777,31.588117146166795,34.146090050220366,121.74123059976061,25.797922209347064,-6.3043887520763064,40.725499330785496,142.33026374539617,61.425835953397424,67.69809649445406,301.09711417558657,2.952241536553231,101.89027633793152,73.1441316531012,43.8017736686196,102.43395213788247,110.50337714901639,30.570034748345492,46.15057319414204,28.192941163760352,-43.52481981372284,-9.40373013227233,99.20652110563847,87.4751039902255,101.10709338329549,529.7930832225741,122.68607432825716,114.18430869099609,149.30225873482516,91.52697677517008,181.3331133119669,13.14430305312601,73.87574215399886,46.9567059330937,43.69949206612117,111.15061834707296,85.98615761346761,108.37294286627042,462.11585332619364,73.08799460065148,83.24240213153803,18.946900299201644,43.48023420446239,11.846339657025027,22.353362453758123,24.85657390771452,93.7657787771933,337.1391405786378,93.01968224788423,62.77653217072588,182.1732725828361,338.11452903387965,57.57092688235633,148.10479605004167,184.04102071862144,258.12529367692775,188.14697672907477,427.6959986218865,47.77095728148478,208.62720403287727,349.676364390795,196.07219352296306,135.16546017238718,139.7876679645668,95.23053792654221,260.3461267164224,157.4419214362023,44.998521720910475,89.9678177405427,72.90906561412862,22.337186137458858,71.78224553503074,22.771288795703867,47.48918623716145,164.9683344889754,49.21947750725167,90.75905638709561,92.26735379116522,110.79182444787838,87.52568133131956,109.61107129801586
original_gldm_SmallDependenceLowGrayLevelEmphasis,0.013353183848424453,0.07930718018350094,0.05087465212511997,0.0636847992852817,0.08958179279837289,0.09855202765192878,0.08200769968341255,0.009186732241964975,0.0032278848509429588,0.003385294359663383,0.006622116869302735,0.010776766670865096,0.015923566712008015,0.013413454418273164,0.012698552285389117,0.01802734544220625,0.06636060374331677,0.018734657343762156,0.08946970451062379,0.04180138598610418,0.00589714439680775,0.0060658754714659965,0.013032495448221094,0.06389141675642858,0.014418441950507505,0.019524273623154776,-0.0008706794732350476,-0.0015760903988356993,0.003040040899470721,-0.001442757385588602,0.006854659812201621,0.010655469508928823,0.008514094069072258,0.01774351527287045,0.05271949107843198,0.09375526552547057,0.0856478501315129,0.07492406193499342,0.07221990105925413,0.017982232396430955,0.07913947321840399,0.011922286924773769,0.006789419102779092,0.005092052396069514,0.007040070529794388,0.007069163224974043,-0.00882036919039952,0.005022224478153332,-0.0064872281741691455,0.03770485918750687,0.029374543649345594,0.011238799667453059,0.052480054561113876,0.016807037237538732,0.07621294073500838,0.003543944142811388,-0.0066516763251271045,0.006668519744875992,0.005723833860745476,-0.0018512387841008414,0.006772928607586482,0.00658935910992834,0.005772736134421957,0.008099614577650752,0.023722365248035598,0.029793833496483572,0.030951449561543987,0.04344215762880482,0.0439568857891536,0.04032588212777868,0.002136402949456495,0.06095190928090781,0.03475315114129438,-0.0007797716149691089,0.03950406280553033,0.07201753875632985,0.06315548864601261,0.07388528727342913,0.06031868947367728,0.00568872689561575,0.04668410896153465,0.030589415215675042,0.035525797514591194,0.04350332608855884,0.03729155750074603,0.061933317353675965,0.05228260101554366,-0.004019178508069394,0.004682797007404701,0.02278020543697115,0.008658299372566555,0.015723572262480306,0.054430725605182556,0.00966089446810351,0.008396114688353131,0.009287986718585488,0.016767969382407065,0.011620028606690789,0.024992977364366512,0.014333234390293116,0.02069926882411984,0.008900184123354943,0.031501291880736394,0.042705348727405126,0.10582409635338759,0.12780766722828082,0.11339152178333031,0.07061026203565951,0.09263456424452843,0.008414718619414077,0.006991613216948911,0.01782414051359235,0.04885115624149247,0.05324670239646308,0.008517615537616395,0.10866922819943975,0.015100333741591377,0.010622924528116952,0.008613628623644076,0.07254138142079947,0.00028516845739081156,0.01267640988985486,0.05554161356021965,0.03950419117049991,0.05538388571425125,0.062111899395699305,0.006184991960345356,0.05396675220918954,0.0009645230018473019,-0.0016308445773231713,0.0035480857106594786,-0.004230919824602459,0.011773115478055728,0.020516360562814483,0.03255336943438164,0.0557183285471418,0.0319656529440633,0.011171290366144587,0.012688391767849708,0.003971632359446673,0.010074693176726959,0.0009722112837882643,0.004711690428189107,0.01115624512205433
original_glrlm_GrayLevelNonUniformity,31.241249891275345,-56.95791691950603,109.47729448671163,111.8072173989155,152.78454077252238,159.11104127648963,154.154908442801,373.1448113807602,201.54739377333502,468.84600657932776,725.8674151372134,151.1550131180009,119.88990480061364,56.7791321450926,6.9860375861294415,-6.622292442171499,152.927243422162,198.59301795703314,111.87448076643179,152.04740895096734,1276.5101766024131,745.0884270189633,219.59860333445272,-41.91627299196176,213.80041153044027,146.36658042218835,451.5049004834049,728.6309969049719,2392.540115452003,2012.3553054076492,608.388451120825,1457.7219167009152,183.42276395554944,46.10860673919265,94.68051330662149,149.63212206961916,-25.369432391026862,122.86627401074784,41.63605016195601,163.09946388534473,-26.574224286440312,-46.47358065079908,476.7610858127054,397.6540288840596,181.1499601544068,347.9464126730305,1752.7995042212633,1004.6781762902311,775.8151999530011,30.48338399440621,49.37170997058442,71.81162707391297,149.73838739968025,211.30883588246041,149.82249171617377,191.2757559127765,525.0445670453907,1649.6903852878768,614.1346686067014,1285.844941293,531.5509179558568,1151.9821454338755,637.8144327988093,105.69996090403268,112.42620383632536,192.26816862067923,313.6185327157408,54.22663973476955,-183.87890119479846,29.259653094443053,12.72220276299646,-15.02195302373201,88.46632246494929,61.87005438522178,47.57471212313547,53.158648410707514,100.57747733311001,-233.88104319473058,-24.414146194087778,347.7158374852858,229.3342074913992,220.80597181572756,84.53870797032619,-38.06591426045367,12.250540440010695,147.32932830089445,10.275074233924897,2350.7311490364687,228.58698577014985,73.29754502685753,151.30191161775605,88.31544951475047,118.9439777961702,-75.20367475092058,513.6451402291586,572.256145665718,399.4278303332683,341.5768464364246,116.09017373811028,194.97233457201528,145.51153019854348,519.4074499692863,146.02831974294696,153.40817667171478,13.230475040028296,36.23441217099088,77.68380917389447,18.956071389012436,18.658587222597646,218.19535466773095,-142.16111407647037,147.06532109168228,55.73868087671596,183.63548059390985,203.44684906022073,-133.0582410243117,117.8687344628766,224.27954587048032,-147.66818885231498,12.592269363031221,19.39444092235516,246.55395951998852,-238.5946682714441,151.12463116981627,23.360021372171076,-39.98752794415219,-42.055866009302406,-32.971757534479025,697.19557004445,815.8041082129387,145.1571652261361,435.3805206029899,149.42567042794008,128.57133858851435,165.48478277863757,42.67662904554538,214.0703411147545,301.9120741724274,46.65959502645103,221.50729663189824,236.15806258478455,215.1569968828997,204.56829646828822,115.99272231421594
original_glrlm_GrayLevelNonUniformityNormalized,0.041814429895492736,0.05595815896508276,0.06356852908904617,0.06540897511283118,0.08157711137381322,0.07992631499259097,0.08969445275113899,0.06941517946495752,0.06060101081447623,0.10654553237420858,0.11363517192207556,0.12624406237023142,0.161494991461653,0.09883729509325873,0.09258815548845198,0.04118323533708611,0.06346193817772162,0.07404424887463466,0.10194057355869728,0.017925422349738665,0.04345198508801449,0.04655404706564137,0.06685028188663088,0.18100133002141605,0.07642395852014414,0.09967512631508837,0.06827427989221214,0.0818367972064455,0.1120045850244856,0.1348571999857103,0.10970231549141421,0.11681560149636189,0.05459856659371144,0.07228595396434444,0.07288292218863052,0.0766596330017221,0.07817294436005823,0.07565638490836069,0.08070082436917857,0.059624828004414224,0.05791423092115452,0.06053894785545563,0.045059601653279005,0.04551469164863476,0.045742332993372666,0.039072916363865465,0.06440872498971154,0.05591288931035185,0.06559992285292188,0.06670672585271248,0.055700726203113435,0.054665693033402865,0.03975233184863027,0.16883258420600705,0.04998802491293882,0.09120520090692297,0.12885439900972112,0.07408092258126929,0.06998314627551014,0.07180646110237432,0.045871974829760076,0.06256221758240962,0.061959730972859256,0.042214872033441764,0.06752942041390946,0.05772120129991066,0.03953480227387162,0.06521996248644323,0.0641549645103541,0.04211055140355888,0.058300891371932596,0.04093121253459662,0.050743229324622725,0.07060603629455552,0.07690785024854022,0.057434461926089725,0.0624615722028744,0.05512566827214051,0.03948304134157709,0.06835134233679974,0.09134559428176056,0.06783199416078023,0.0918723309229865,0.11927846142523874,0.10781349446076077,0.05133285796125393,0.07370756690232044,0.14057554233219166,0.03200241359476457,0.03294558038788134,0.032976979324528206,0.023764843762842436,0.046643178451860806,0.03234094905057258,0.11406785911585479,0.07673242459002985,0.08727878798518444,0.08576525109389481,0.05992622041305876,0.06986989620849214,0.06465371809845917,0.05365768116681348,0.06049903830834749,0.060787387723057244,0.11345172550052507,0.16473577087771227,0.18240847188151038,0.1286220874283912,0.17450643366515267,0.06317068519595383,0.05200562712808475,0.05413389725230215,0.0830400757996645,0.03331172673210631,0.042011310410633385,0.05018178990821408,0.04574842658261301,0.0399119246119357,0.06091743129181012,0.02952798727119993,0.033997499448892576,0.09317495972906818,0.042957140250498585,0.03566235966219694,0.042437051493152356,0.03929805242475457,0.04816912615353652,0.04851596655459646,0.0467497737089431,0.08874288655211332,0.10498587704125488,0.09512662930551616,0.08514009216612196,0.10139488359835787,0.0669722673607091,0.06117203906346572,0.06457175549426601,0.057236189544273494,0.08017070350282994,0.07199734101539389,0.08141443096116911,0.08541632800414349,0.07740764899074515,0.07386018214379747
